mu,tau,k,mechanism,strength,outcome,rep,method,true_mu,mu_hat,ci_low,ci_high,converged,pet_t1,tau_hat
0.0,0.15,10,step,moderate,logor,9,reml_hksj,0.0,0.0481137905985545,-0.5501164565955917,0.6463440377927009,True,-2.0915589713830154,0.4730447207036084
0.0,0.15,10,step,moderate,logor,9,trim_and_fill,0.0,-0.4015783154486014,-0.6115805936566144,-0.1915760372405883,True,-2.0915589713830154,0.4730447207036084
0.0,0.15,10,step,moderate,logor,9,pet_peese,0.0,0.5775891048718462,0.1836243258236548,0.9715538839200376,True,-2.0915589713830154,0.4730447207036084
0.0,0.15,10,step,moderate,logor,9,copas,0.0,0.068110209189194,-0.3502770895419647,0.4864975079203528,True,-2.0915589713830154,0.4730447207036084
0.0,0.15,10,step,moderate,logor,9,henmi_copas,0.0,0.1971474925800201,-0.4473587597064736,0.841653744866514,True,-2.0915589713830154,0.4730447207036084
0.0,0.15,10,step,moderate,logor,9,vevea_hedges,0.0,0.0098640588904475,-0.4894173357788973,0.5091454535597923,True,-2.0915589713830154,0.4730447207036084
0.0,0.15,10,step,moderate,logor,9,p_curve,0.0,0.5319569123100022,,,True,-2.0915589713830154,0.4730447207036084
0.0,0.15,10,step,moderate,logor,9,p_uniform_star,0.0,-0.0203265044862572,-0.511574516428329,0.4709215074558145,True,-2.0915589713830154,0.4730447207036084
0.0,0.15,10,step,moderate,logor,9,ubcma,0.0,-0.0275820247324423,-1.1072509982226384,1.0879886534529597,True,-2.0915589713830154,0.4730447207036084
0.0,0.15,10,step,moderate,logor,9,adaptshrink_solo,0.0,0.9138775540910126,-1.3072100792992072,3.134965187481232,True,-2.0915589713830154,0.4730447207036084
0.0,0.15,10,step,moderate,logor,9,adaptshrink_ens,0.0,-0.1077769431890296,-1.8748440681031917,1.6592901817251322,True,-2.0915589713830154,0.4730447207036084
0.0,0.15,10,step,moderate,logor,9,adaptshrink_fast,0.0,0.0421020254505023,-0.9468631913701356,1.0310672422711404,True,-2.0915589713830154,0.4730447207036084
0.0,0.15,10,step,moderate,logor,9,adaptshrink_ens_calib,0.0,-0.1077769431890296,-2.629755523724376,2.414201637346316,True,-2.0915589713830154,0.4730447207036084
0.0,0.15,10,step,moderate,logor,9,adaptshrink_petgate,0.0,-0.033318279421173,-1.6364498775476448,1.5698133187052987,True,-2.0915589713830154,0.4730447207036084
0.0,0.15,10,step,moderate,logor,9,adaptshrink_auto,0.0,-0.033318279421173,-1.6364498775476448,1.5698133187052987,True,-2.0915589713830154,0.4730447207036084
0.0,0.15,10,step,moderate,logor,10,dl_hksj,0.0,0.3727929661437749,-0.1277009146047731,0.8732868468923229,True,0.2319300119463344,0.3430675877891265
0.0,0.15,10,step,moderate,logor,10,reml_hksj,0.0,0.3728707004458412,-0.1278181716945502,0.8735595725862327,True,0.2319300119463344,0.3430675877891265
0.0,0.15,10,step,moderate,logor,10,trim_and_fill,0.0,-0.311132677458512,-0.4991188896549686,-0.1231464652620553,True,0.2319300119463344,0.3430675877891265
0.0,0.15,10,step,moderate,logor,10,pet_peese,0.0,0.236196501343389,-0.58764505176262,1.060038054449398,True,0.2319300119463344,0.3430675877891265
0.0,0.15,10,step,moderate,logor,10,copas,0.0,0.3608698057299012,0.029158115189089,0.6925814962707133,True,0.2319300119463344,0.3430675877891265
0.0,0.15,10,step,moderate,logor,10,henmi_copas,0.0,0.3757523354103081,-0.0888609946370886,0.840365665457705,True,0.2319300119463344,0.3430675877891265
0.0,0.15,10,step,moderate,logor,10,vevea_hedges,0.0,0.2513426637689416,-0.1469653593636544,0.6496506869015377,True,0.2319300119463344,0.3430675877891265
0.0,0.15,10,step,moderate,logor,10,p_curve,0.0,0.5426979195921195,-0.5078547134030296,1.6836080345989943,True,0.2319300119463344,0.3430675877891265
0.0,0.15,10,step,moderate,logor,10,p_uniform_star,0.0,0.2666391605032189,-0.1701037649401724,0.7033820859466104,True,0.2319300119463344,0.3430675877891265
0.0,0.15,10,step,moderate,logor,10,ubcma,0.0,0.0491816463158402,-0.3453909250141839,0.4412668257371241,True,0.2319300119463344,0.3430675877891265
0.0,0.15,10,step,moderate,logor,10,adaptshrink_solo,0.0,0.3727929661437749,-0.0362129565882698,0.7817988888758198,True,0.2319300119463344,0.3430675877891265
0.0,0.15,10,step,moderate,logor,10,adaptshrink_ens,0.0,0.0026993734586455,-0.953690406952932,0.9590891538702232,True,0.2319300119463344,0.3430675877891265
0.0,0.15,10,step,moderate,logor,10,adaptshrink_fast,0.0,0.2557705774558807,-0.3541651977728416,0.865706352684603,True,0.2319300119463344,0.3430675877891265
