mu,tau,k,mechanism,strength,rep,method,true_mu,mu_hat,ci_low,ci_high,converged
0.0,0.0,40,step,strong,77,adaptshrink_ens_infl,0.0,0.2004796841560998,-0.7876609418048248,1.1886203101170245,True
0.0,0.0,40,step,strong,78,adaptshrink_ens_infl,0.0,0.2117781793756944,-0.2998901997393222,0.723446558490711,True
0.0,0.0,40,step,strong,79,adaptshrink_ens_infl,0.0,0.1538363591326268,-0.4397498324584529,0.7474225507237066,True
0.0,0.1,10,copas,strong,0,adaptshrink_ens_infl,0.0,-0.0417737336338781,-0.40880934097244576,0.32526187370468956,True
0.0,0.1,10,copas,strong,1,adaptshrink_ens_infl,0.0,-0.0213469411901225,-0.14383781100008453,0.10114392861983953,True
0.0,0.1,10,copas,strong,2,adaptshrink_ens_infl,0.0,-0.1007252084214079,-0.4845954898912886,0.28314507304847275,True
0.0,0.1,10,copas,strong,3,adaptshrink_ens_infl,0.0,-0.050837813396139,-0.1931897095270077,0.09151408273472972,True
0.0,0.1,10,copas,strong,4,adaptshrink_ens_infl,0.0,-0.0800023291979626,-0.4875546371288999,0.32754997873297464,True
0.0,0.1,10,copas,strong,5,adaptshrink_ens_infl,0.0,-0.0307912993497742,-0.19888109410298643,0.13729849540343803,True
0.0,0.1,10,copas,strong,6,adaptshrink_ens_infl,0.0,0.0723311883187066,-0.6865344958528858,0.8311968724902989,True
0.0,0.1,10,copas,strong,7,adaptshrink_ens_infl,0.0,0.0143109173779465,-0.2437676288036703,0.2723894635595633,True
0.0,0.1,10,copas,strong,8,adaptshrink_ens_infl,0.0,-0.2314140111556237,-0.8556180845407502,0.3927900622295027,True
0.0,0.1,10,copas,strong,9,adaptshrink_ens_infl,0.0,-0.2280290766308642,-0.55953811177951,0.10347995851778163,True
0.0,0.1,10,copas,strong,10,adaptshrink_ens_infl,0.0,0.0574138827702793,-0.5107046770533026,0.6255324425938611,True
0.0,0.1,10,copas,strong,11,adaptshrink_ens_infl,0.0,-0.1266679256501679,-0.2914380994850886,0.0381022481847528,True
0.0,0.1,10,copas,strong,12,adaptshrink_ens_infl,0.0,-0.1151468709865552,-0.35851629073724095,0.12822254876413058,True
0.0,0.1,10,copas,strong,13,adaptshrink_ens_infl,0.0,-0.0599793727863999,-0.24334455222090798,0.12338580664810819,True
0.0,0.1,10,copas,strong,14,adaptshrink_ens_infl,0.0,0.1417878658280625,-0.10724789746627422,0.3908236291223992,True
0.0,0.1,10,copas,strong,15,adaptshrink_ens_infl,0.0,-0.1461000841912043,-0.33812363731685746,0.04592346893444885,True
0.0,0.1,10,copas,strong,16,adaptshrink_ens_infl,0.0,-0.053593075693671,-0.5402766740320841,0.43309052264474207,True
0.0,0.1,10,copas,strong,17,adaptshrink_ens_infl,0.0,0.0062552844148864,-0.22646501731277688,0.23897558614254968,True
0.0,0.1,10,copas,strong,18,adaptshrink_ens_infl,0.0,-0.1109229323874222,-0.32220112967307746,0.10035526489823306,True
0.0,0.1,10,copas,strong,19,adaptshrink_ens_infl,0.0,-0.122186422817456,-0.2886881228531025,0.04431527721819052,True
0.0,0.1,10,copas,strong,20,adaptshrink_ens_infl,0.0,-0.1481659862779002,-0.3813395153165743,0.08500754276077391,True
0.0,0.1,10,copas,strong,21,adaptshrink_ens_infl,0.0,0.0506664948556644,-0.16822099670998542,0.26955398642131423,True
0.0,0.1,10,copas,strong,22,adaptshrink_ens_infl,0.0,-0.0061575561217544,-0.2865115216389549,0.2741964093954461,True
0.0,0.1,10,copas,strong,23,adaptshrink_ens_infl,0.0,-0.0946020271067651,-0.27936520438009915,0.09016115016656892,True
0.0,0.1,10,copas,strong,24,adaptshrink_ens_infl,0.0,0.0490093448672013,-0.1544173261030041,0.2524360158374067,True
0.0,0.1,10,copas,strong,25,adaptshrink_ens_infl,0.0,0.019966986689541,-0.11896370997427266,0.15889768335335466,True
0.0,0.1,10,copas,strong,26,adaptshrink_ens_infl,0.0,-0.0690863740639714,-0.3255084862122354,0.1873357380842926,True
0.0,0.1,10,copas,strong,27,adaptshrink_ens_infl,0.0,-0.1064671510025217,-2.234291829152158,2.021357527147114,True
0.0,0.1,10,copas,strong,28,adaptshrink_ens_infl,0.0,-0.0218823691659289,-0.5263796732339301,0.4826149349020723,True
0.0,0.1,10,copas,strong,29,adaptshrink_ens_infl,0.0,0.0220979864496863,-0.2639477768569233,0.3081437497562959,True
0.0,0.1,10,copas,strong,30,adaptshrink_ens_infl,0.0,-0.0750503789964817,-0.26022011394796396,0.11011935595500058,True
0.0,0.1,10,copas,strong,31,adaptshrink_ens_infl,0.0,0.0782851251844866,-1.6015702282894195,1.7581404786583925,True
0.0,0.1,10,copas,strong,32,adaptshrink_ens_infl,0.0,0.0707976347886608,-0.5585994718635761,0.7001947414408976,True
0.0,0.1,10,copas,strong,33,adaptshrink_ens_infl,0.0,0.020932750904613,-0.5965568415589982,0.6384223433682242,True
0.0,0.1,10,copas,strong,34,adaptshrink_ens_infl,0.0,-0.0534765795276518,-0.5818577805921811,0.47490462153687746,True
0.0,0.1,10,copas,strong,35,adaptshrink_ens_infl,0.0,0.140469942748508,-0.2778697417446251,0.5588096272416411,True
0.0,0.1,10,copas,strong,36,adaptshrink_ens_infl,0.0,0.0885066314476591,-0.14260855975963285,0.3196218226549511,True
0.0,0.1,10,copas,strong,37,adaptshrink_ens_infl,0.0,-0.1899783500270434,-0.38010873605638396,0.00015203600229710124,True
0.0,0.1,10,copas,strong,38,adaptshrink_ens_infl,0.0,0.0316488302507357,-0.1113780867532983,0.1746757472547697,True
0.0,0.1,10,copas,strong,39,adaptshrink_ens_infl,0.0,-0.0719269201141947,-0.2849204853033242,0.14106664507493477,True
0.0,0.1,10,copas,strong,40,adaptshrink_ens_infl,0.0,-0.0768716695611319,-0.3918144871516928,0.23807114802942902,True
0.0,0.1,10,copas,strong,41,adaptshrink_ens_infl,0.0,0.1375077969224434,-0.07437856089670569,0.34939415474159247,True
0.0,0.1,10,copas,strong,42,adaptshrink_ens_infl,0.0,-0.0741297291739726,-0.2910335968457985,0.1427741384978533,True
0.0,0.1,10,copas,strong,43,adaptshrink_ens_infl,0.0,-0.1195978636432127,-0.36359293228697986,0.12439720500055448,True
0.0,0.1,10,copas,strong,44,adaptshrink_ens_infl,0.0,-0.1360997412395276,-0.5748990326028309,0.3026995501237757,True
0.0,0.1,10,copas,strong,45,adaptshrink_ens_infl,0.0,0.0217914646927683,-0.5896249012945073,0.6332078306800438,True
0.0,0.1,10,copas,strong,46,adaptshrink_ens_infl,0.0,0.0613673485982843,-0.16574977821409786,0.28848447541066646,True
0.0,0.1,10,copas,strong,47,adaptshrink_ens_infl,0.0,-0.1351522723137874,-0.33094789535681157,0.06064335072923677,True
0.0,0.1,10,copas,strong,48,adaptshrink_ens_infl,0.0,-0.1329403297809529,-0.3254609719118297,0.05958031234992389,True
0.0,0.1,10,copas,strong,49,adaptshrink_ens_infl,0.0,0.3055859964885103,0.06683940389719273,0.5443325890798278,True
0.0,0.1,10,copas,strong,50,adaptshrink_ens_infl,0.0,-0.0950419794768884,-0.3044739390545256,0.11438998010074879,True
0.0,0.1,10,copas,strong,51,adaptshrink_ens_infl,0.0,-0.1311855365576564,-0.4326445374385934,0.17027346432328055,True
