mu,tau,k,mechanism,strength,outcome,method,n,conv_rate,bias,rmse,raw_cov,raw_width,mciw0,mciw0_test_cov
0.2,0.3,40,none,strong,continuous,henmi_copas,40,1.0,0.0602,0.0951,0.825,0.2869,0.3642,0.9
0.2,0.3,40,none,strong,continuous,p_curve,40,1.0,0.2766,0.2887,0.0,0.2183,0.8003,0.95
0.2,0.3,40,none,strong,continuous,p_uniform_star,40,1.0,0.0822,0.125,0.775,0.3408,0.4609,0.95
0.2,0.3,40,none,strong,continuous,pet_peese,40,1.0,0.0356,0.1384,0.2,0.1143,0.4737,0.95
0.2,0.3,40,none,strong,continuous,reml_hksj,40,1.0,0.0646,0.0889,0.8,0.222,0.3036,0.85
0.2,0.3,40,none,strong,continuous,trim_and_fill,40,1.0,-0.29,0.3102,0.0,0.0541,0.8022,0.75
0.2,0.3,40,none,strong,continuous,ubcma,30,0.75,-0.0128,0.1838,0.633,0.4197,0.5297,0.857
0.2,0.3,40,none,strong,continuous,vevea_hedges,40,1.0,0.0814,0.1243,0.775,0.3395,0.4637,0.95
0.2,0.3,40,step,strong,continuous,adaptshrink_auto,40,1.0,0.1992,0.2247,0.525,0.631,0.6847,0.95
0.2,0.3,40,step,strong,continuous,adaptshrink_ens,40,1.0,0.1393,0.1876,0.775,0.6572,0.6825,0.9
0.2,0.3,40,step,strong,continuous,adaptshrink_ens_calib,40,1.0,0.1393,0.1876,0.875,0.8489,0.6825,0.9
0.2,0.3,40,step,strong,continuous,adaptshrink_fast,40,1.0,0.1432,0.1914,0.55,0.5632,0.6579,0.95
0.2,0.3,40,step,strong,continuous,adaptshrink_petgate,40,1.0,0.2229,0.2444,0.275,0.4182,0.6847,0.95
0.2,0.3,40,step,strong,continuous,adaptshrink_solo,40,1.0,0.1667,0.2594,0.625,0.7591,0.817,0.95
0.2,0.3,40,step,strong,continuous,copas,40,1.0,0.2805,0.2855,0.0,0.2185,0.69,0.85
0.2,0.3,40,step,strong,continuous,dl_hksj,40,1.0,0.281,0.2861,0.025,0.2535,0.6883,0.85
0.2,0.3,40,step,strong,continuous,henmi_copas,40,1.0,0.2369,0.2495,0.1,0.3067,0.6728,0.85
0.2,0.3,40,step,strong,continuous,p_curve,40,1.0,0.2798,0.285,0.0,0.1966,0.74,0.95
0.2,0.3,40,step,strong,continuous,p_uniform_star,40,1.0,0.1224,0.1765,0.7,0.5688,0.5591,0.9
0.2,0.3,40,step,strong,continuous,pet_peese,40,1.0,0.1744,0.2279,0.025,0.1292,0.6829,0.85
0.2,0.3,40,step,strong,continuous,reml_hksj,40,1.0,0.281,0.286,0.0,0.2426,0.6892,0.85
0.2,0.3,40,step,strong,continuous,trim_and_fill,40,1.0,0.0055,0.1372,0.3,0.0694,0.9875,1.0
0.2,0.3,40,step,strong,continuous,ubcma,35,0.875,0.2253,0.2424,0.286,0.3219,0.7605,0.944
0.2,0.3,40,step,strong,continuous,vevea_hedges,40,1.0,0.1213,0.1766,0.775,0.6286,0.539,0.9
0.2,0.5,5,copas,strong,continuous,adaptshrink_auto,40,1.0,0.2084,0.3258,0.925,1.2618,1.2928,1.0
0.2,0.5,5,copas,strong,continuous,adaptshrink_ens,40,1.0,0.039,0.3601,0.575,0.6383,1.8787,1.0
0.2,0.5,5,copas,strong,continuous,adaptshrink_ens_calib,40,1.0,0.039,0.3601,0.75,0.8612,1.8787,1.0
0.2,0.5,5,copas,strong,continuous,adaptshrink_fast,40,1.0,0.2342,0.5755,0.85,3.4175,2.5794,1.0
0.2,0.5,5,copas,strong,continuous,adaptshrink_petgate,40,1.0,0.2135,0.3277,0.85,1.2442,1.2928,1.0
0.2,0.5,5,copas,strong,continuous,adaptshrink_solo,40,1.0,0.1159,0.7019,0.975,5.1908,3.9664,1.0
0.2,0.5,5,copas,strong,continuous,copas,40,1.0,0.2506,0.3105,0.65,0.8092,1.0311,0.85
0.2,0.5,5,copas,strong,continuous,dl_hksj,40,1.0,0.2526,0.3118,0.85,1.534,1.0337,0.85
0.2,0.5,5,copas,strong,continuous,henmi_copas,40,1.0,0.208,0.34,0.875,1.7895,1.4681,1.0
0.2,0.5,5,copas,strong,continuous,p_curve,34,0.85,0.4684,0.5318,0.294,0.8127,1.8248,0.944
0.2,0.5,5,copas,strong,continuous,p_uniform_star,39,0.975,0.019,1.6943,0.718,16.4786,3.7351,1.0
0.2,0.5,5,copas,strong,continuous,pet_peese,40,1.0,0.0047,0.6354,0.2,0.4996,2.9301,1.0
0.2,0.5,5,copas,strong,continuous,reml_hksj,40,1.0,0.253,0.3127,0.85,1.4439,1.0332,0.85
0.2,0.5,5,copas,strong,continuous,trim_and_fill,40,1.0,0.0134,0.3325,0.175,0.1688,1.4681,1.0
0.2,0.5,5,copas,strong,continuous,ubcma,39,0.975,0.0672,0.3302,0.615,0.6667,1.4865,1.0
0.2,0.5,5,copas,strong,continuous,vevea_hedges,38,0.95,0.0386,1.6959,0.711,3.378,4.5198,1.0
0.2,0.5,5,none,strong,continuous,adaptshrink_auto,40,1.0,-0.0082,0.3045,0.85,1.1934,1.0093,0.9
0.2,0.5,5,none,strong,continuous,adaptshrink_ens,40,1.0,-0.1734,0.488,0.4,0.7613,1.2324,0.7
0.2,0.5,5,none,strong,continuous,adaptshrink_ens_calib,40,1.0,-0.1734,0.488,0.6,1.028,1.2324,0.7
0.2,0.5,5,none,strong,continuous,adaptshrink_fast,40,1.0,0.0493,0.4055,0.875,2.3077,1.0522,0.7
0.2,0.5,5,none,strong,continuous,adaptshrink_petgate,40,1.0,-0.0048,0.301,0.825,1.1863,1.0022,0.9
0.2,0.5,5,none,strong,continuous,adaptshrink_solo,40,1.0,-0.0248,0.6486,0.95,4.605,2.2757,0.9
0.2,0.5,5,none,strong,continuous,copas,40,1.0,0.0382,0.2453,0.85,0.8081,0.7436,0.75
0.2,0.5,5,none,strong,continuous,dl_hksj,40,1.0,0.0375,0.2437,0.925,1.3583,0.7378,0.75
0.2,0.5,5,none,strong,continuous,henmi_copas,40,1.0,0.0246,0.3335,0.95,1.7091,0.8445,0.7
0.2,0.5,5,none,strong,continuous,p_curve,29,0.725,0.4778,0.5285,0.345,0.7336,1.2728,0.688
0.2,0.5,5,none,strong,continuous,p_uniform_star,38,0.95,0.0964,0.3703,0.868,1.6577,1.1184,0.737
0.2,0.5,5,none,strong,continuous,pet_peese,40,1.0,-0.0349,0.6041,0.25,0.3939,1.8559,0.75
0.2,0.5,5,none,strong,continuous,reml_hksj,40,1.0,0.0382,0.2439,0.9,1.2848,0.75,0.75
0.2,0.5,5,none,strong,continuous,trim_and_fill,40,1.0,-0.271,0.5017,0.125,0.1605,1.2897,0.75
0.2,0.5,5,none,strong,continuous,ubcma,38,0.95,0.0107,0.5093,0.526,0.7442,1.3786,0.737
0.2,0.5,5,none,strong,continuous,vevea_hedges,37,0.925,0.0943,0.365,0.838,1.414,1.0768,0.722
0.2,0.5,5,step,strong,continuous,adaptshrink_auto,40,1.0,0.3888,0.4341,0.725,1.1428,1.529,0.9
0.2,0.5,5,step,strong,continuous,adaptshrink_ens,40,1.0,0.3064,0.4072,0.55,0.6617,1.4453,0.85
0.2,0.5,5,step,strong,continuous,adaptshrink_ens_calib,40,1.0,0.3064,0.4072,0.7,0.8847,1.4453,0.85
0.2,0.5,5,step,strong,continuous,adaptshrink_fast,40,1.0,-0.4457,2.226,0.775,12.9511,6.323,0.9
0.2,0.5,5,step,strong,continuous,adaptshrink_petgate,40,1.0,0.3983,0.4374,0.7,1.13,1.4015,0.9
0.2,0.5,5,step,strong,continuous,adaptshrink_solo,40,1.0,0.4589,0.8791,0.95,6.2127,2.062,0.9
0.2,0.5,5,step,strong,continuous,copas,40,1.0,0.4238,0.4532,0.225,0.6336,1.4333,0.95
0.2,0.5,5,step,strong,continuous,dl_hksj,40,1.0,0.4234,0.4525,0.65,1.2144,1.3694,0.95
0.2,0.5,5,step,strong,continuous,henmi_copas,40,1.0,0.4003,0.4394,0.675,1.326,1.4925,0.95
0.2,0.5,5,step,strong,continuous,p_curve,40,1.0,0.4568,0.511,0.225,0.7398,1.4472,0.85
0.2,0.5,5,step,strong,continuous,p_uniform_star,39,0.975,-41.3099,137.5525,0.487,1.9927,349.5121,0.895
0.2,0.5,5,step,strong,continuous,pet_peese,40,1.0,0.2812,0.724,0.4,0.7587,1.9281,0.85
0.2,0.5,5,step,strong,continuous,reml_hksj,40,1.0,0.4245,0.4531,0.625,1.1882,1.3688,0.95
0.2,0.5,5,step,strong,continuous,trim_and_fill,40,1.0,0.2067,0.3286,0.075,0.1757,1.3483,0.95
0.2,0.5,5,step,strong,continuous,ubcma,40,1.0,0.4382,0.5524,0.45,0.7506,2.0797,0.95
0.2,0.5,5,step,strong,continuous,vevea_hedges,24,0.6,-1.7168,5.0867,0.625,7.9496,19.1756,0.846
0.2,0.5,40,copas,strong,continuous,adaptshrink_auto,40,1.0,0.1192,0.1813,0.675,0.6088,0.6491,0.95
0.2,0.5,40,copas,strong,continuous,adaptshrink_ens,40,1.0,-0.0582,0.2069,0.775,1.1953,0.6201,0.85
0.2,0.5,40,copas,strong,continuous,adaptshrink_ens_calib,40,1.0,-0.0582,0.2069,0.875,1.4736,0.6201,0.85
0.2,0.5,40,copas,strong,continuous,adaptshrink_fast,40,1.0,0.1755,0.2394,0.875,0.8989,0.8297,0.95
0.2,0.5,40,copas,strong,continuous,adaptshrink_petgate,40,1.0,0.1192,0.1813,0.675,0.6088,0.6491,0.95
0.2,0.5,40,copas,strong,continuous,adaptshrink_solo,40,1.0,0.0549,0.2529,0.775,0.9751,0.81,0.9
0.2,0.5,40,copas,strong,continuous,copas,40,1.0,0.2201,0.231,0.225,0.3431,0.6973,0.95
0.2,0.5,40,copas,strong,continuous,dl_hksj,40,1.0,0.2206,0.2315,0.4,0.3858,0.6928,0.95
0.2,0.5,40,copas,strong,continuous,henmi_copas,40,1.0,0.1406,0.1775,0.775,0.4961,0.5831,0.95
0.2,0.5,40,copas,strong,continuous,p_curve,40,1.0,0.433,0.4453,0.0,0.272,1.2508,0.95
0.2,0.5,40,copas,strong,continuous,p_uniform_star,40,1.0,0.1988,0.2611,0.575,0.5649,0.8112,0.95
0.2,0.5,40,copas,strong,continuous,pet_peese,40,1.0,0.0123,0.2137,0.05,0.1252,0.6143,0.9
0.2,0.5,40,copas,strong,continuous,reml_hksj,40,1.0,0.2203,0.2312,0.275,0.3651,0.6977,0.95
0.2,0.5,40,copas,strong,continuous,trim_and_fill,40,1.0,-0.3639,0.394,0.0,0.0584,1.0898,0.85
0.2,0.5,40,copas,strong,continuous,ubcma,32,0.8,0.1458,0.2447,0.625,0.6661,0.9627,0.941
0.2,0.5,40,copas,strong,continuous,vevea_hedges,40,1.0,0.1885,0.2572,0.575,0.5675,0.8197,0.95
0.2,0.5,40,none,strong,continuous,adaptshrink_auto,40,1.0,0.0376,0.1099,0.9,0.8126,0.4105,0.9
0.2,0.5,40,none,strong,continuous,adaptshrink_ens,40,1.0,-0.0836,0.1706,0.875,2.0946,0.7624,1.0
0.2,0.5,40,none,strong,continuous,adaptshrink_ens_calib,40,1.0,-0.0836,0.1706,0.9,2.5278,0.7624,1.0
0.2,0.5,40,none,strong,continuous,adaptshrink_fast,40,1.0,0.0474,0.119,0.925,0.7781,0.3655,0.85
0.2,0.5,40,none,strong,continuous,adaptshrink_petgate,40,1.0,0.0376,0.1099,0.9,0.8126,0.4105,0.9
0.2,0.5,40,none,strong,continuous,adaptshrink_solo,40,1.0,0.0664,0.208,0.925,0.8571,0.9851,1.0
0.2,0.5,40,none,strong,continuous,copas,40,1.0,0.0647,0.1029,0.9,0.3364,0.3122,0.8
0.2,0.5,40,none,strong,continuous,dl_hksj,40,1.0,0.0649,0.1028,0.925,0.3617,0.3122,0.8
0.2,0.5,40,none,strong,continuous,henmi_copas,40,1.0,0.0664,0.1278,0.9,0.4742,0.3929,0.8
0.2,0.5,40,none,strong,continuous,p_curve,40,1.0,0.4198,0.4274,0.0,0.2721,1.1085,0.9
0.2,0.5,40,none,strong,continuous,p_uniform_star,40,1.0,0.0393,0.1303,0.925,0.5556,0.4471,0.9
0.2,0.5,40,none,strong,continuous,pet_peese,40,1.0,0.0588,0.1948,0.2,0.1055,0.7636,0.95
0.2,0.5,40,none,strong,continuous,reml_hksj,40,1.0,0.0646,0.1029,0.9,0.3526,0.3121,0.8
0.2,0.5,40,none,strong,continuous,trim_and_fill,40,1.0,-0.5045,0.5331,0.0,0.0532,1.5698,0.95
0.2,0.5,40,none,strong,continuous,ubcma,31,0.775,0.0274,0.194,0.548,0.5179,0.5515,0.867
0.2,0.5,40,none,strong,continuous,vevea_hedges,40,1.0,0.0396,0.1302,0.925,0.5548,0.4648,0.9
0.2,0.5,40,step,strong,continuous,adaptshrink_auto,40,1.0,0.3373,0.3616,0.2,0.6154,1.0459,1.0
0.2,0.5,40,step,strong,continuous,adaptshrink_ens,40,1.0,0.2051,0.265,0.6,0.8929,0.9449,0.95
0.2,0.5,40,step,strong,continuous,adaptshrink_ens_calib,40,1.0,0.2051,0.265,0.775,1.1496,0.9449,0.95
0.2,0.5,40,step,strong,continuous,adaptshrink_fast,40,1.0,0.1849,0.253,0.85,1.7063,0.777,0.9
0.2,0.5,40,step,strong,continuous,adaptshrink_petgate,40,1.0,0.3377,0.362,0.2,0.609,1.0459,1.0
0.2,0.5,40,step,strong,continuous,adaptshrink_solo,40,1.0,0.3045,0.3716,0.7,1.0073,1.0558,0.9
0.2,0.5,40,step,strong,continuous,copas,40,1.0,0.4084,0.4153,0.0,0.3448,1.0546,1.0
0.2,0.5,40,step,strong,continuous,dl_hksj,40,1.0,0.4074,0.4143,0.0,0.3981,1.0558,1.0
0.2,0.5,40,step,strong,continuous,henmi_copas,40,1.0,0.3527,0.3673,0.275,0.4979,0.9818,0.9
0.2,0.5,40,step,strong,continuous,p_curve,40,1.0,0.4284,0.4355,0.0,0.2806,1.1539,0.95
0.2,0.5,40,step,strong,continuous,p_uniform_star,40,1.0,0.0937,0.3109,0.75,1.3391,0.8923,0.95
0.2,0.5,40,step,strong,continuous,pet_peese,40,1.0,0.2768,0.3436,0.025,0.1365,1.0552,0.85
0.2,0.5,40,step,strong,continuous,reml_hksj,40,1.0,0.4088,0.4157,0.0,0.3798,1.0544,1.0
0.2,0.5,40,step,strong,continuous,trim_and_fill,40,1.0,-0.0099,0.1287,0.175,0.0712,0.3979,0.8
0.2,0.5,40,step,strong,continuous,ubcma,36,0.9,0.2784,0.3221,0.417,0.4303,1.216,1.0
0.2,0.5,40,step,strong,continuous,vevea_hedges,38,0.95,0.1227,0.2458,0.711,1.0523,0.8417,0.944
0.5,0.1,5,copas,strong,continuous,adaptshrink_auto,40,1.0,0.0447,0.1227,1.0,0.6575,0.4508,0.9
0.5,0.1,5,copas,strong,continuous,adaptshrink_ens,40,1.0,0.0471,0.1311,0.95,0.5197,0.4508,0.85
0.5,0.1,5,copas,strong,continuous,adaptshrink_ens_calib,40,1.0,0.0471,0.1311,1.0,0.6748,0.4508,0.85
0.5,0.1,5,copas,strong,continuous,adaptshrink_fast,40,1.0,0.0739,0.1382,0.925,1.4226,0.5111,0.95
0.5,0.1,5,copas,strong,continuous,adaptshrink_petgate,40,1.0,0.0799,0.1129,0.95,0.4931,0.3737,0.8
0.5,0.1,5,copas,strong,continuous,adaptshrink_solo,40,1.0,0.0762,0.215,0.95,1.6326,0.6313,0.9
0.5,0.1,5,copas,strong,continuous,copas,40,1.0,0.0902,0.1202,0.7,0.267,0.3702,0.8
0.5,0.1,5,copas,strong,continuous,dl_hksj,40,1.0,0.0907,0.1188,0.925,0.4486,0.3496,0.75
0.5,0.1,5,copas,strong,continuous,henmi_copas,40,1.0,0.0929,0.127,0.825,0.3756,0.4895,0.9
0.5,0.1,5,copas,strong,continuous,p_curve,39,0.975,0.0882,0.1197,0.821,0.3706,0.3344,0.8
0.5,0.1,5,copas,strong,continuous,p_uniform_star,36,0.9,0.0947,0.1229,0.75,0.3658,0.3351,0.765
0.5,0.1,5,copas,strong,continuous,pet_peese,40,1.0,0.0538,0.2532,0.725,0.5037,0.6319,0.65
0.5,0.1,5,copas,strong,continuous,reml_hksj,40,1.0,0.0913,0.1193,0.925,0.4467,0.3512,0.75
0.5,0.1,5,copas,strong,continuous,trim_and_fill,40,1.0,0.0069,0.0994,0.575,0.1689,0.3311,0.85
0.5,0.1,5,copas,strong,continuous,ubcma,40,1.0,0.0628,0.1428,0.95,0.8767,0.4284,0.8
0.5,0.1,5,copas,strong,continuous,vevea_hedges,32,0.8,0.0862,0.1198,0.75,0.5317,0.3941,0.765
0.5,0.1,5,none,strong,continuous,adaptshrink_auto,40,1.0,0.0076,0.1025,0.975,0.7237,0.3347,0.8
0.5,0.1,5,none,strong,continuous,adaptshrink_ens,40,1.0,0.0086,0.1119,0.95,0.5725,0.3536,0.85
0.5,0.1,5,none,strong,continuous,adaptshrink_ens_calib,40,1.0,0.0086,0.1119,0.975,0.7373,0.3536,0.85
0.5,0.1,5,none,strong,continuous,adaptshrink_fast,40,1.0,0.0771,0.1262,0.95,1.2354,0.4002,0.9
0.5,0.1,5,none,strong,continuous,adaptshrink_petgate,40,1.0,0.0592,0.097,0.95,0.4998,0.3878,0.95
0.5,0.1,5,none,strong,continuous,adaptshrink_solo,40,1.0,0.047,0.1973,0.975,1.6622,0.5229,0.9
0.5,0.1,5,none,strong,continuous,copas,40,1.0,0.0725,0.1069,0.8,0.2691,0.4159,0.95
0.5,0.1,5,none,strong,continuous,dl_hksj,40,1.0,0.0737,0.1082,0.925,0.4211,0.4174,0.95
0.5,0.1,5,none,strong,continuous,henmi_copas,40,1.0,0.0733,0.1111,0.8,0.3591,0.4362,0.95
0.5,0.1,5,none,strong,continuous,p_curve,40,1.0,0.0828,0.1319,0.775,0.3998,0.4919,0.95
0.5,0.1,5,none,strong,continuous,p_uniform_star,37,0.925,0.067,0.1389,0.757,0.7243,0.5971,0.941
0.5,0.1,5,none,strong,continuous,pet_peese,40,1.0,0.0561,0.2963,0.825,0.6204,1.1021,0.95
0.5,0.1,5,none,strong,continuous,reml_hksj,40,1.0,0.0739,0.1084,0.925,0.4265,0.4174,0.95
0.5,0.1,5,none,strong,continuous,trim_and_fill,40,1.0,-0.0294,0.1082,0.375,0.165,0.3023,0.8
0.5,0.1,5,none,strong,continuous,ubcma,39,0.975,0.0219,0.1259,0.949,0.4625,0.6322,1.0
0.5,0.1,5,none,strong,continuous,vevea_hedges,34,0.85,0.0839,0.1257,0.706,0.3609,0.4471,0.889
0.5,0.1,5,step,strong,continuous,adaptshrink_auto,40,1.0,0.0408,0.1063,0.95,0.6239,0.3268,0.75
0.5,0.1,5,step,strong,continuous,adaptshrink_ens,40,1.0,0.0384,0.1128,0.9,0.4724,0.3774,0.85
0.5,0.1,5,step,strong,continuous,adaptshrink_ens_calib,40,1.0,0.0384,0.1128,0.95,0.6226,0.3774,0.85
0.5,0.1,5,step,strong,continuous,adaptshrink_fast,40,1.0,0.0727,0.1401,0.875,1.1083,0.4072,0.85
0.5,0.1,5,step,strong,continuous,adaptshrink_petgate,40,1.0,0.0898,0.1263,0.9,0.5055,0.3466,0.6
0.5,0.1,5,step,strong,continuous,adaptshrink_solo,40,1.0,0.0926,0.2072,0.9,1.8532,0.6142,0.9
0.5,0.1,5,step,strong,continuous,copas,40,1.0,0.1033,0.1312,0.7,0.2783,0.3628,0.65
0.5,0.1,5,step,strong,continuous,dl_hksj,40,1.0,0.1058,0.1319,0.875,0.4778,0.3446,0.65
0.5,0.1,5,step,strong,continuous,henmi_copas,40,1.0,0.0953,0.1302,0.775,0.4311,0.3432,0.65
0.5,0.1,5,step,strong,continuous,p_curve,40,1.0,0.093,0.1263,0.8,0.3704,0.3446,0.65
0.5,0.1,5,step,strong,continuous,p_uniform_star,38,0.95,0.0936,0.1313,0.737,0.3925,0.3715,0.737
0.5,0.1,5,step,strong,continuous,pet_peese,40,1.0,0.0554,0.2353,0.55,0.5215,0.7421,0.95
0.5,0.1,5,step,strong,continuous,reml_hksj,40,1.0,0.1062,0.1323,0.875,0.4772,0.3385,0.65
0.5,0.1,5,step,strong,continuous,trim_and_fill,40,1.0,0.0208,0.1129,0.475,0.164,0.3805,0.9
0.5,0.1,5,step,strong,continuous,ubcma,40,1.0,0.0292,0.1165,0.8,0.7137,0.3353,0.75
0.5,0.1,5,step,strong,continuous,vevea_hedges,31,0.775,0.0914,0.1372,0.71,0.5257,0.3816,0.733
0.5,0.1,40,copas,strong,continuous,adaptshrink_auto,40,1.0,0.0195,0.0522,1.0,0.4319,0.1133,0.65
0.5,0.1,40,copas,strong,continuous,adaptshrink_ens,40,1.0,0.0195,0.0522,1.0,0.3134,0.1133,0.65
0.5,0.1,40,copas,strong,continuous,adaptshrink_ens_calib,40,1.0,0.0195,0.0522,1.0,0.4319,0.1133,0.65
0.5,0.1,40,copas,strong,continuous,adaptshrink_fast,40,1.0,0.0853,0.0909,0.55,0.1985,0.2599,0.95
0.5,0.1,40,copas,strong,continuous,adaptshrink_petgate,40,1.0,0.0743,0.0853,0.625,0.2029,0.2183,0.8
0.5,0.1,40,copas,strong,continuous,adaptshrink_solo,40,1.0,0.0537,0.0934,0.85,0.3445,0.2881,0.9
0.5,0.1,40,copas,strong,continuous,copas,40,1.0,0.1013,0.1055,0.05,0.1089,0.3073,0.95
0.5,0.1,40,copas,strong,continuous,dl_hksj,40,1.0,0.1016,0.1057,0.075,0.1149,0.3107,0.95
0.5,0.1,40,copas,strong,continuous,henmi_copas,40,1.0,0.0893,0.0958,0.2,0.1275,0.2815,0.95
0.5,0.1,40,copas,strong,continuous,p_curve,40,1.0,0.0991,0.1041,0.1,0.1125,0.2952,0.95
0.5,0.1,40,copas,strong,continuous,p_uniform_star,40,1.0,0.0894,0.0944,0.175,0.1211,0.2748,0.95
0.5,0.1,40,copas,strong,continuous,pet_peese,40,1.0,0.06,0.0794,0.35,0.1052,0.228,0.9
0.5,0.1,40,copas,strong,continuous,reml_hksj,40,1.0,0.1018,0.1059,0.075,0.1158,0.3079,0.95
0.5,0.1,40,copas,strong,continuous,trim_and_fill,40,1.0,-0.0599,0.0713,0.2,0.0571,0.2292,0.9
0.5,0.1,40,copas,strong,continuous,ubcma,40,1.0,0.03,0.0558,0.85,0.1507,0.1225,0.65
0.5,0.1,40,copas,strong,continuous,vevea_hedges,40,1.0,0.0892,0.0943,0.2,0.1228,0.274,0.95
0.5,0.1,40,none,strong,continuous,adaptshrink_auto,40,1.0,-0.0115,0.0495,1.0,0.5255,0.1657,0.9
0.5,0.1,40,none,strong,continuous,adaptshrink_ens,40,1.0,-0.0115,0.0495,1.0,0.3786,0.1657,0.9
0.5,0.1,40,none,strong,continuous,adaptshrink_ens_calib,40,1.0,-0.0115,0.0495,1.0,0.5255,0.1657,0.9
0.5,0.1,40,none,strong,continuous,adaptshrink_fast,40,1.0,0.0628,0.0683,0.825,0.1797,0.1648,0.65
0.5,0.1,40,none,strong,continuous,adaptshrink_petgate,40,1.0,0.0492,0.0586,0.675,0.1814,0.1724,0.9
0.5,0.1,40,none,strong,continuous,adaptshrink_solo,40,1.0,0.067,0.0733,0.675,0.2539,0.2462,0.95
0.5,0.1,40,none,strong,continuous,copas,40,1.0,0.06,0.0653,0.4,0.109,0.1756,0.9
0.5,0.1,40,none,strong,continuous,dl_hksj,40,1.0,0.0599,0.0652,0.45,0.1166,0.1763,0.9
0.5,0.1,40,none,strong,continuous,henmi_copas,40,1.0,0.0624,0.0673,0.525,0.1313,0.1705,0.65
0.5,0.1,40,none,strong,continuous,p_curve,40,1.0,0.0724,0.0794,0.35,0.1132,0.1905,0.55
0.5,0.1,40,none,strong,continuous,p_uniform_star,40,1.0,0.0626,0.068,0.5,0.1234,0.155,0.6
0.5,0.1,40,none,strong,continuous,pet_peese,40,1.0,0.0665,0.075,0.35,0.0999,0.2057,0.85
0.5,0.1,40,none,strong,continuous,reml_hksj,40,1.0,0.06,0.0652,0.475,0.1167,0.1761,0.9
0.5,0.1,40,none,strong,continuous,trim_and_fill,40,1.0,-0.0995,0.1069,0.025,0.0546,0.3113,0.9
0.5,0.1,40,none,strong,continuous,ubcma,40,1.0,-0.0083,0.0462,0.9,0.1495,0.1637,0.9
0.5,0.1,40,none,strong,continuous,vevea_hedges,40,1.0,0.0619,0.0674,0.45,0.1227,0.1615,0.75
0.5,0.1,40,step,strong,continuous,adaptshrink_auto,40,1.0,0.0151,0.0397,1.0,0.4831,0.1793,1.0
0.5,0.1,40,step,strong,continuous,adaptshrink_ens,40,1.0,0.0151,0.0397,1.0,0.3495,0.1793,1.0
0.5,0.1,40,step,strong,continuous,adaptshrink_ens_calib,40,1.0,0.0151,0.0397,1.0,0.4831,0.1793,1.0
0.5,0.1,40,step,strong,continuous,adaptshrink_fast,40,1.0,0.064,0.0736,0.65,0.1791,0.2416,0.95
0.5,0.1,40,step,strong,continuous,adaptshrink_petgate,40,1.0,0.0676,0.0775,0.65,0.1781,0.27,1.0
0.5,0.1,40,step,strong,continuous,adaptshrink_solo,40,1.0,0.0566,0.082,0.65,0.2455,0.2717,0.95
0.5,0.1,40,step,strong,continuous,copas,40,1.0,0.0835,0.0894,0.175,0.1042,0.2715,1.0
0.5,0.1,40,step,strong,continuous,dl_hksj,40,1.0,0.0836,0.0895,0.175,0.1097,0.2717,1.0
0.5,0.1,40,step,strong,continuous,henmi_copas,40,1.0,0.0784,0.086,0.35,0.1219,0.2919,0.95
0.5,0.1,40,step,strong,continuous,p_curve,40,1.0,0.0728,0.0815,0.35,0.1115,0.2616,0.9
0.5,0.1,40,step,strong,continuous,p_uniform_star,40,1.0,0.0653,0.0739,0.425,0.1235,0.2511,0.95
0.5,0.1,40,step,strong,continuous,pet_peese,40,1.0,0.0593,0.0774,0.425,0.0996,0.3167,0.95
0.5,0.1,40,step,strong,continuous,reml_hksj,40,1.0,0.0838,0.0897,0.2,0.1106,0.2718,1.0
0.5,0.1,40,step,strong,continuous,trim_and_fill,40,1.0,-0.0749,0.0835,0.125,0.0542,0.2599,0.95
0.5,0.1,40,step,strong,continuous,ubcma,40,1.0,0.017,0.0424,0.825,0.1472,0.1667,0.95
0.5,0.1,40,step,strong,continuous,vevea_hedges,40,1.0,0.0643,0.0731,0.55,0.133,0.23,0.95
0.5,0.3,5,copas,strong,continuous,adaptshrink_auto,40,1.0,0.139,0.2073,0.95,0.9271,0.6009,0.85
0.5,0.3,5,copas,strong,continuous,adaptshrink_ens,40,1.0,0.0519,0.2215,0.8,0.6583,0.6726,0.8
0.5,0.3,5,copas,strong,continuous,adaptshrink_ens_calib,40,1.0,0.0519,0.2215,0.9,0.8627,0.6726,0.8
0.5,0.3,5,copas,strong,continuous,adaptshrink_fast,40,1.0,0.0464,0.834,0.85,3.5676,0.7511,0.8
0.5,0.3,5,copas,strong,continuous,adaptshrink_petgate,40,1.0,0.155,0.2139,0.875,0.817,0.6798,0.9
0.5,0.3,5,copas,strong,continuous,adaptshrink_solo,40,1.0,0.1653,0.396,0.925,3.3273,1.069,0.9
0.5,0.3,5,copas,strong,continuous,copas,40,1.0,0.1766,0.2207,0.55,0.4378,0.6819,0.9
0.5,0.3,5,copas,strong,continuous,dl_hksj,40,1.0,0.1801,0.2224,0.825,0.8101,0.6915,0.9
0.5,0.3,5,copas,strong,continuous,henmi_copas,40,1.0,0.1463,0.2155,0.75,0.8832,0.6824,0.9
0.5,0.3,5,copas,strong,continuous,p_curve,40,1.0,0.1955,0.2348,0.5,0.4773,0.7026,0.8
0.5,0.3,5,copas,strong,continuous,p_uniform_star,39,0.975,-7.9375,50.6634,0.538,0.5623,0.7532,0.75
0.5,0.3,5,copas,strong,continuous,pet_peese,40,1.0,0.0834,0.3609,0.375,0.5176,0.984,0.75
