mu,tau,k,mechanism,strength,headline,comparator,comp_conv,d_mciw0,ci_lo,ci_hi,verdict
0.5,0.3,10,copas,strong,adaptshrink_fast,trim_and_fill,1.0,-0.4748,-0.6913,-0.2964,as_win
0.5,0.3,10,copas,strong,adaptshrink_fast,ubcma,0.963,-0.2412,-0.4789,-0.0745,as_win
0.5,0.3,10,copas,strong,adaptshrink_fast,vevea_hedges,0.762,0.0596,-0.0325,0.0845,tie
0.5,0.3,10,none,strong,adaptshrink_fast,adaptshrink_ens,1.0,-0.3584,-0.5645,-0.0465,as_win
0.5,0.3,10,none,strong,adaptshrink_fast,adaptshrink_solo,1.0,-0.86,-1.5386,-0.2045,as_win
0.5,0.3,10,none,strong,adaptshrink_fast,copas,1.0,0.1489,-0.0102,0.3589,tie
0.5,0.3,10,none,strong,adaptshrink_fast,dl_hksj,1.0,0.1513,-0.0046,0.3745,tie
0.5,0.3,10,none,strong,adaptshrink_fast,henmi_copas,1.0,0.02,-0.1639,0.1767,tie
0.5,0.3,10,none,strong,adaptshrink_fast,p_curve,1.0,-0.0026,-0.2306,0.2012,tie
0.5,0.3,10,none,strong,adaptshrink_fast,p_uniform_star,1.0,0.0194,-0.0694,0.1564,tie
0.5,0.3,10,none,strong,adaptshrink_fast,pet_peese,1.0,-0.4132,-0.9198,-0.2579,as_win
0.5,0.3,10,none,strong,adaptshrink_fast,reml_hksj,1.0,0.1521,-0.0073,0.3622,tie
0.5,0.3,10,none,strong,adaptshrink_fast,trim_and_fill,1.0,-0.6845,-1.1047,-0.3748,as_win
0.5,0.3,10,none,strong,adaptshrink_fast,ubcma,0.925,0.0589,-0.1934,0.3116,tie
0.5,0.3,10,none,strong,adaptshrink_fast,vevea_hedges,0.95,0.0362,-0.0508,0.1303,tie
0.5,0.3,10,step,strong,adaptshrink_fast,adaptshrink_ens,1.0,-0.0301,-0.2874,0.1034,tie
0.5,0.3,10,step,strong,adaptshrink_fast,adaptshrink_solo,1.0,-0.2775,-1.1679,0.0173,tie
0.5,0.3,10,step,strong,adaptshrink_fast,copas,1.0,0.0598,-0.0623,0.1971,tie
0.5,0.3,10,step,strong,adaptshrink_fast,dl_hksj,1.0,0.0596,-0.0648,0.2012,tie
0.5,0.3,10,step,strong,adaptshrink_fast,henmi_copas,1.0,-0.027,-0.1981,0.0634,tie
0.5,0.3,10,step,strong,adaptshrink_fast,p_curve,1.0,0.0741,-0.0335,0.2043,tie
0.5,0.3,10,step,strong,adaptshrink_fast,p_uniform_star,0.988,-0.0628,-5.271,0.1104,tie
0.5,0.3,10,step,strong,adaptshrink_fast,pet_peese,1.0,-0.2079,-0.7087,0.0108,tie
0.5,0.3,10,step,strong,adaptshrink_fast,reml_hksj,1.0,0.0595,-0.0656,0.2059,tie
0.5,0.3,10,step,strong,adaptshrink_fast,trim_and_fill,1.0,0.0145,-0.1989,0.18,tie
0.5,0.3,10,step,strong,adaptshrink_fast,ubcma,0.95,-0.1445,-0.6016,0.0796,tie
0.5,0.3,10,step,strong,adaptshrink_fast,vevea_hedges,0.575,-0.0103,-5.271,0.1104,tie
0.5,0.3,40,copas,strong,adaptshrink_fast,adaptshrink_ens,1.0,-0.1253,-0.3839,0.0589,tie
0.5,0.3,40,copas,strong,adaptshrink_fast,adaptshrink_solo,1.0,-0.2035,-0.5549,-0.0401,as_win
0.5,0.3,40,copas,strong,adaptshrink_fast,copas,1.0,-0.0423,-0.1013,0.0048,tie
0.5,0.3,40,copas,strong,adaptshrink_fast,dl_hksj,1.0,-0.0432,-0.1055,0.0039,tie
0.5,0.3,40,copas,strong,adaptshrink_fast,henmi_copas,1.0,0.0038,-0.0526,0.0485,tie
0.5,0.3,40,copas,strong,adaptshrink_fast,p_curve,1.0,-0.1266,-0.1913,-0.0713,as_win
0.5,0.3,40,copas,strong,adaptshrink_fast,p_uniform_star,1.0,-0.0474,-0.0934,-0.0012,as_win
0.5,0.3,40,copas,strong,adaptshrink_fast,pet_peese,1.0,-0.1752,-0.4961,-0.0168,as_win
0.5,0.3,40,copas,strong,adaptshrink_fast,reml_hksj,1.0,-0.0434,-0.102,0.0055,tie
0.5,0.3,40,copas,strong,adaptshrink_fast,trim_and_fill,1.0,-0.325,-0.6467,-0.2158,as_win
0.5,0.3,40,copas,strong,adaptshrink_fast,ubcma,0.963,-0.0994,-0.1974,-0.0129,as_win
0.5,0.3,40,copas,strong,adaptshrink_fast,vevea_hedges,1.0,0.0066,-0.0231,0.0286,tie
0.5,0.3,40,none,strong,adaptshrink_fast,adaptshrink_ens,1.0,0.0395,-0.1224,0.1202,tie
0.5,0.3,40,none,strong,adaptshrink_fast,adaptshrink_solo,1.0,-0.2071,-0.4305,-0.0212,as_win
0.5,0.3,40,none,strong,adaptshrink_fast,copas,1.0,0.0022,-0.0474,0.1116,tie
0.5,0.3,40,none,strong,adaptshrink_fast,dl_hksj,1.0,0.0047,-0.0497,0.1111,tie
0.5,0.3,40,none,strong,adaptshrink_fast,henmi_copas,1.0,0.0229,-0.1204,0.0905,tie
0.5,0.3,40,none,strong,adaptshrink_fast,p_curve,1.0,-0.1295,-0.1844,-0.0736,as_win
0.5,0.3,40,none,strong,adaptshrink_fast,p_uniform_star,1.0,-0.0126,-0.0499,0.0324,tie
0.5,0.3,40,none,strong,adaptshrink_fast,pet_peese,1.0,-0.0867,-0.3236,-0.0249,as_win
0.5,0.3,40,none,strong,adaptshrink_fast,reml_hksj,1.0,0.0014,-0.0481,0.1118,tie
0.5,0.3,40,none,strong,adaptshrink_fast,trim_and_fill,1.0,-0.5644,-0.6439,-0.4198,as_win
0.5,0.3,40,none,strong,adaptshrink_fast,ubcma,0.95,0.0555,-0.0532,0.1197,tie
0.5,0.3,40,none,strong,adaptshrink_fast,vevea_hedges,1.0,0.0113,-0.0191,0.0435,tie
0.5,0.3,40,step,strong,adaptshrink_fast,adaptshrink_ens,1.0,0.0411,-0.1077,0.1315,tie
0.5,0.3,40,step,strong,adaptshrink_fast,adaptshrink_solo,1.0,-0.2352,-0.3026,-0.0362,as_win
0.5,0.3,40,step,strong,adaptshrink_fast,copas,1.0,-0.0809,-0.1277,0.0102,tie
0.5,0.3,40,step,strong,adaptshrink_fast,dl_hksj,1.0,-0.0842,-0.1239,0.0112,tie
0.5,0.3,40,step,strong,adaptshrink_fast,henmi_copas,1.0,-0.0876,-0.1274,-0.0179,as_win
0.5,0.3,40,step,strong,adaptshrink_fast,p_curve,1.0,-0.0997,-0.1705,-0.0374,as_win
0.5,0.3,40,step,strong,adaptshrink_fast,p_uniform_star,1.0,-0.0044,-0.0865,0.0465,tie
0.5,0.3,40,step,strong,adaptshrink_fast,pet_peese,1.0,-0.1433,-0.2208,-0.0196,as_win
0.5,0.3,40,step,strong,adaptshrink_fast,reml_hksj,1.0,-0.0816,-0.1285,0.0102,tie
0.5,0.3,40,step,strong,adaptshrink_fast,trim_and_fill,1.0,-0.1147,-0.169,0.0391,tie
0.5,0.3,40,step,strong,adaptshrink_fast,ubcma,0.85,-0.0704,-0.129,0.0501,tie
0.5,0.3,40,step,strong,adaptshrink_fast,vevea_hedges,0.95,-0.0071,-0.0975,0.0549,tie
0.0,0.0,10,copas,strong,adaptshrink_solo,adaptshrink_ens,1.0,0.2917,-0.0333,0.504,tie
0.0,0.0,10,copas,strong,adaptshrink_solo,adaptshrink_fast,1.0,0.213,-0.1024,0.3355,tie
0.0,0.0,10,copas,strong,adaptshrink_solo,copas,1.0,0.2418,-0.0692,0.3764,tie
0.0,0.0,10,copas,strong,adaptshrink_solo,dl_hksj,1.0,0.2414,-0.0677,0.3846,tie
0.0,0.0,10,copas,strong,adaptshrink_solo,henmi_copas,1.0,0.2448,-0.0496,0.3707,tie
0.0,0.0,10,copas,strong,adaptshrink_solo,p_curve,0.263,-0.9517,-1.91,0.1018,tie
0.0,0.0,10,copas,strong,adaptshrink_solo,p_uniform_star,0.537,0.1744,-0.1409,0.3158,tie
0.0,0.0,10,copas,strong,adaptshrink_solo,pet_peese,1.0,0.0338,-0.2575,0.1378,tie
0.0,0.0,10,copas,strong,adaptshrink_solo,reml_hksj,1.0,0.2352,-0.074,0.3844,tie
0.0,0.0,10,copas,strong,adaptshrink_solo,trim_and_fill,1.0,0.2744,-0.04,0.423,tie
0.0,0.0,10,copas,strong,adaptshrink_solo,ubcma,0.925,0.3829,0.0143,0.5237,as_loss
0.0,0.0,10,copas,strong,adaptshrink_solo,vevea_hedges,0.975,0.1649,-0.1494,0.3066,tie
0.0,0.0,10,none,strong,adaptshrink_solo,adaptshrink_ens,1.0,0.0898,-0.051,0.3456,tie
0.0,0.0,10,none,strong,adaptshrink_solo,adaptshrink_fast,1.0,-0.1446,-0.333,0.1501,tie
0.0,0.0,10,none,strong,adaptshrink_solo,copas,1.0,0.1133,-0.0208,0.3342,tie
0.0,0.0,10,none,strong,adaptshrink_solo,dl_hksj,1.0,0.1108,-0.022,0.3264,tie
0.0,0.0,10,none,strong,adaptshrink_solo,henmi_copas,1.0,0.1434,-0.0069,0.3536,tie
0.0,0.0,10,none,strong,adaptshrink_solo,p_curve,0.287,-0.5367,-0.759,-0.2905,as_win
0.0,0.0,10,none,strong,adaptshrink_solo,p_uniform_star,0.562,-0.2224,-0.4006,0.0993,tie
0.0,0.0,10,none,strong,adaptshrink_solo,pet_peese,1.0,0.0375,-0.0777,0.1978,tie
0.0,0.0,10,none,strong,adaptshrink_solo,reml_hksj,1.0,0.1088,-0.0256,0.3179,tie
0.0,0.0,10,none,strong,adaptshrink_solo,trim_and_fill,1.0,0.062,-0.085,0.2877,tie
0.0,0.0,10,none,strong,adaptshrink_solo,ubcma,0.95,0.123,-0.0744,0.3843,tie
0.0,0.0,10,none,strong,adaptshrink_solo,vevea_hedges,1.0,-0.1941,-0.3741,0.1279,tie
0.0,0.0,10,step,strong,adaptshrink_solo,adaptshrink_ens,1.0,0.0918,0.0011,0.112,as_loss
0.0,0.0,10,step,strong,adaptshrink_solo,adaptshrink_fast,1.0,-0.0679,-0.1406,0.1492,tie
0.0,0.0,10,step,strong,adaptshrink_solo,copas,1.0,-0.0217,-0.0722,0.0552,tie
0.0,0.0,10,step,strong,adaptshrink_solo,dl_hksj,1.0,-0.0139,-0.0645,0.0486,tie
0.0,0.0,10,step,strong,adaptshrink_solo,henmi_copas,1.0,-0.0139,-0.0645,0.0789,tie
0.0,0.0,10,step,strong,adaptshrink_solo,p_curve,0.562,-0.1749,-0.3146,-0.0357,as_win
0.0,0.0,10,step,strong,adaptshrink_solo,p_uniform_star,0.575,-0.0984,-0.1961,0.1353,tie
0.0,0.0,10,step,strong,adaptshrink_solo,pet_peese,1.0,-0.038,-0.0886,0.0717,tie
0.0,0.0,10,step,strong,adaptshrink_solo,reml_hksj,1.0,-0.0264,-0.1053,0.0552,tie
0.0,0.0,10,step,strong,adaptshrink_solo,trim_and_fill,1.0,0.0567,-0.0276,0.1185,tie
0.0,0.0,10,step,strong,adaptshrink_solo,ubcma,0.963,-0.3591,-0.4952,0.0393,tie
0.0,0.0,10,step,strong,adaptshrink_solo,vevea_hedges,1.0,-0.1173,-0.1908,0.1226,tie
0.0,0.0,40,copas,strong,adaptshrink_solo,adaptshrink_ens,1.0,0.1433,0.0878,0.1968,as_loss
0.0,0.0,40,copas,strong,adaptshrink_solo,adaptshrink_fast,1.0,-0.051,-0.0959,0.0107,tie
0.0,0.0,40,copas,strong,adaptshrink_solo,copas,1.0,-0.0059,-0.0417,0.0259,tie
0.0,0.0,40,copas,strong,adaptshrink_solo,dl_hksj,1.0,-0.0083,-0.0429,0.026,tie
0.0,0.0,40,copas,strong,adaptshrink_solo,henmi_copas,1.0,0.0119,-0.0212,0.0227,tie
0.0,0.0,40,copas,strong,adaptshrink_solo,p_curve,0.85,-0.3301,-0.4602,-0.2154,as_win
0.0,0.0,40,copas,strong,adaptshrink_solo,p_uniform_star,0.85,-0.0629,-0.1126,-0.004,as_win
0.0,0.0,40,copas,strong,adaptshrink_solo,pet_peese,1.0,0.0018,-0.0298,0.0459,tie
0.0,0.0,40,copas,strong,adaptshrink_solo,reml_hksj,1.0,-0.006,-0.042,0.0262,tie
0.0,0.0,40,copas,strong,adaptshrink_solo,trim_and_fill,1.0,0.1066,0.0616,0.1624,as_loss
0.0,0.0,40,copas,strong,adaptshrink_solo,ubcma,0.988,0.1252,0.0758,0.1834,as_loss
0.0,0.0,40,copas,strong,adaptshrink_solo,vevea_hedges,1.0,-0.0457,-0.1114,-0.0064,as_win
0.0,0.0,40,none,strong,adaptshrink_solo,adaptshrink_ens,1.0,0.1218,0.091,0.2074,as_loss
0.0,0.0,40,none,strong,adaptshrink_solo,adaptshrink_fast,1.0,-0.0276,-0.058,0.0826,tie
0.0,0.0,40,none,strong,adaptshrink_solo,copas,1.0,0.0076,-0.0073,0.0927,tie
0.0,0.0,40,none,strong,adaptshrink_solo,dl_hksj,1.0,0.0076,-0.0076,0.093,tie
0.0,0.0,40,none,strong,adaptshrink_solo,henmi_copas,1.0,0.0112,-0.0024,0.0985,tie
0.0,0.0,40,none,strong,adaptshrink_solo,p_curve,0.875,-0.3344,-0.5617,-0.1724,as_win
0.0,0.0,40,none,strong,adaptshrink_solo,p_uniform_star,0.787,-0.0521,-0.0817,0.0711,tie
0.0,0.0,40,none,strong,adaptshrink_solo,pet_peese,1.0,-0.0042,-0.0179,0.0773,tie
0.0,0.0,40,none,strong,adaptshrink_solo,reml_hksj,1.0,0.0075,-0.0071,0.0928,tie
0.0,0.0,40,none,strong,adaptshrink_solo,trim_and_fill,1.0,0.0425,-0.0012,0.1395,tie
0.0,0.0,40,none,strong,adaptshrink_solo,ubcma,0.975,0.1336,0.1089,0.2167,as_loss
0.0,0.0,40,none,strong,adaptshrink_solo,vevea_hedges,1.0,-0.0528,-0.0738,0.0776,tie
0.0,0.0,40,step,strong,adaptshrink_solo,adaptshrink_ens,1.0,0.2265,0.0499,0.6904,as_loss
0.0,0.0,40,step,strong,adaptshrink_solo,adaptshrink_fast,1.0,0.3094,-1.9459,0.8078,tie
0.0,0.0,40,step,strong,adaptshrink_solo,copas,1.0,0.1286,-0.0868,0.5786,tie
0.0,0.0,40,step,strong,adaptshrink_solo,dl_hksj,1.0,0.1287,-0.086,0.5892,tie
0.0,0.0,40,step,strong,adaptshrink_solo,henmi_copas,1.0,0.138,-0.0492,0.5677,tie
0.0,0.0,40,step,strong,adaptshrink_solo,p_curve,0.863,0.002,-0.4781,0.5552,tie
0.0,0.0,40,step,strong,adaptshrink_solo,p_uniform_star,0.625,0.215,-112.7897,0.7866,tie
0.0,0.0,40,step,strong,adaptshrink_solo,pet_peese,1.0,-0.0578,-0.2166,0.1078,tie
0.0,0.0,40,step,strong,adaptshrink_solo,reml_hksj,1.0,0.112,-0.1001,0.584,tie
0.0,0.0,40,step,strong,adaptshrink_solo,trim_and_fill,1.0,0.2311,0.066,0.6777,as_loss
0.0,0.0,40,step,strong,adaptshrink_solo,ubcma,0.95,0.1095,-0.6381,0.6739,tie
0.0,0.0,40,step,strong,adaptshrink_solo,vevea_hedges,1.0,0.294,-2.9715,0.8136,tie
0.0,0.1,10,copas,strong,adaptshrink_solo,adaptshrink_ens,1.0,0.1061,-0.0174,0.408,tie
0.0,0.1,10,copas,strong,adaptshrink_solo,adaptshrink_fast,1.0,-0.0614,-0.3085,0.3617,tie
0.0,0.1,10,copas,strong,adaptshrink_solo,copas,1.0,0.0832,-0.0009,0.5039,tie
0.0,0.1,10,copas,strong,adaptshrink_solo,dl_hksj,1.0,0.0779,0.0,0.4986,tie
0.0,0.1,10,copas,strong,adaptshrink_solo,henmi_copas,1.0,0.1359,0.0006,0.5153,as_loss
0.0,0.1,10,copas,strong,adaptshrink_solo,p_curve,0.412,-0.5515,-0.7979,-0.1369,as_win
0.0,0.1,10,copas,strong,adaptshrink_solo,p_uniform_star,0.75,-0.1687,-0.4313,0.3388,tie
0.0,0.1,10,copas,strong,adaptshrink_solo,pet_peese,1.0,0.0459,-0.4017,0.4333,tie
0.0,0.1,10,copas,strong,adaptshrink_solo,reml_hksj,1.0,0.0727,-0.0005,0.4972,tie
0.0,0.1,10,copas,strong,adaptshrink_solo,trim_and_fill,1.0,-0.0131,-0.171,0.3631,tie
0.0,0.1,10,copas,strong,adaptshrink_solo,ubcma,0.938,-0.4497,-0.6805,0.2633,tie
0.0,0.1,10,copas,strong,adaptshrink_solo,vevea_hedges,0.938,-0.1609,-0.4135,0.3555,tie
0.0,0.1,10,none,strong,adaptshrink_solo,adaptshrink_ens,1.0,0.462,0.1501,0.6988,as_loss
0.0,0.1,10,none,strong,adaptshrink_solo,adaptshrink_fast,1.0,0.4726,0.157,0.6964,as_loss
0.0,0.1,10,none,strong,adaptshrink_solo,copas,1.0,0.52,0.204,0.6868,as_loss
0.0,0.1,10,none,strong,adaptshrink_solo,dl_hksj,1.0,0.5174,0.2015,0.7033,as_loss
0.0,0.1,10,none,strong,adaptshrink_solo,henmi_copas,1.0,0.5145,0.2027,0.6564,as_loss
0.0,0.1,10,none,strong,adaptshrink_solo,p_curve,0.412,-0.292,-1.9065,0.1123,tie
0.0,0.1,10,none,strong,adaptshrink_solo,p_uniform_star,0.662,0.4007,0.1061,0.633,as_loss
0.0,0.1,10,none,strong,adaptshrink_solo,pet_peese,1.0,0.2159,0.0439,0.2553,as_loss
0.0,0.1,10,none,strong,adaptshrink_solo,reml_hksj,1.0,0.5183,0.2025,0.6992,as_loss
0.0,0.1,10,none,strong,adaptshrink_solo,trim_and_fill,1.0,0.4151,0.0264,0.6685,as_loss
0.0,0.1,10,none,strong,adaptshrink_solo,ubcma,0.887,0.4551,0.1402,0.6814,as_loss
0.0,0.1,10,none,strong,adaptshrink_solo,vevea_hedges,1.0,0.395,0.0867,0.6309,as_loss
0.0,0.1,10,step,strong,adaptshrink_solo,adaptshrink_ens,1.0,0.2328,0.0396,0.2902,as_loss
0.0,0.1,10,step,strong,adaptshrink_solo,adaptshrink_fast,1.0,0.1557,-0.0373,0.3705,tie
0.0,0.1,10,step,strong,adaptshrink_solo,copas,1.0,0.1637,-0.0293,0.3341,tie
0.0,0.1,10,step,strong,adaptshrink_solo,dl_hksj,1.0,0.147,-0.046,0.3449,tie
0.0,0.1,10,step,strong,adaptshrink_solo,henmi_copas,1.0,0.1822,-0.0518,0.3576,tie
0.0,0.1,10,step,strong,adaptshrink_solo,p_curve,0.713,-0.0975,-0.9078,0.2255,tie
0.0,0.1,10,step,strong,adaptshrink_solo,p_uniform_star,0.662,0.221,-0.0727,0.3735,tie
0.0,0.1,10,step,strong,adaptshrink_solo,pet_peese,1.0,0.0167,-0.1793,0.2468,tie
0.0,0.1,10,step,strong,adaptshrink_solo,reml_hksj,1.0,0.1424,-0.0506,0.3341,tie
0.0,0.1,10,step,strong,adaptshrink_solo,trim_and_fill,1.0,0.2655,0.0616,0.4321,as_loss
0.0,0.1,10,step,strong,adaptshrink_solo,ubcma,0.9,0.07,-0.2434,0.304,tie
0.0,0.1,10,step,strong,adaptshrink_solo,vevea_hedges,0.95,0.2047,-0.0588,0.3619,tie
0.0,0.1,40,copas,strong,adaptshrink_solo,adaptshrink_ens,1.0,0.1006,0.0734,0.1761,as_loss
0.0,0.1,40,copas,strong,adaptshrink_solo,adaptshrink_fast,1.0,-0.0629,-0.1161,0.0033,tie
0.0,0.1,40,copas,strong,adaptshrink_solo,copas,1.0,0.0131,-0.024,0.0888,tie
0.0,0.1,40,copas,strong,adaptshrink_solo,dl_hksj,1.0,0.0097,-0.0233,0.0889,tie
0.0,0.1,40,copas,strong,adaptshrink_solo,henmi_copas,1.0,0.0191,-0.006,0.0871,tie
0.0,0.1,40,copas,strong,adaptshrink_solo,p_curve,0.988,-0.3603,-0.5215,-0.1916,as_win
0.0,0.1,40,copas,strong,adaptshrink_solo,p_uniform_star,0.988,-0.0942,-0.1363,-0.0242,as_win
0.0,0.1,40,copas,strong,adaptshrink_solo,pet_peese,1.0,-0.0021,-0.0465,0.072,tie
0.0,0.1,40,copas,strong,adaptshrink_solo,reml_hksj,1.0,0.012,-0.025,0.0891,tie
0.0,0.1,40,copas,strong,adaptshrink_solo,trim_and_fill,1.0,0.0575,0.008,0.1366,as_loss
0.0,0.1,40,copas,strong,adaptshrink_solo,ubcma,0.95,0.1132,0.0786,0.1753,as_loss
0.0,0.1,40,copas,strong,adaptshrink_solo,vevea_hedges,1.0,-0.0825,-0.138,-0.0209,as_win
0.0,0.1,40,none,strong,adaptshrink_solo,adaptshrink_ens,1.0,0.055,-0.0363,0.21,tie
0.0,0.1,40,none,strong,adaptshrink_solo,adaptshrink_fast,1.0,0.0317,-0.0269,0.1866,tie
0.0,0.1,40,none,strong,adaptshrink_solo,copas,1.0,0.069,0.0105,0.2239,as_loss
0.0,0.1,40,none,strong,adaptshrink_solo,dl_hksj,1.0,0.0688,0.0105,0.2238,as_loss
0.0,0.1,40,none,strong,adaptshrink_solo,henmi_copas,1.0,0.0563,0.0011,0.1958,as_loss
0.0,0.1,40,none,strong,adaptshrink_solo,p_curve,0.988,-0.3881,-0.5449,-0.233,as_win
0.0,0.1,40,none,strong,adaptshrink_solo,p_uniform_star,0.988,0.0348,-0.0371,0.1866,tie
0.0,0.1,40,none,strong,adaptshrink_solo,pet_peese,1.0,0.008,-0.0366,0.1295,tie
0.0,0.1,40,none,strong,adaptshrink_solo,reml_hksj,1.0,0.0692,0.0107,0.2242,as_loss
0.0,0.1,40,none,strong,adaptshrink_solo,trim_and_fill,1.0,-0.0306,-0.1177,0.1283,tie
0.0,0.1,40,none,strong,adaptshrink_solo,ubcma,0.925,0.0654,-0.0347,0.2204,tie
0.0,0.1,40,none,strong,adaptshrink_solo,vevea_hedges,1.0,0.0278,-0.0338,0.1826,tie
0.0,0.1,40,step,strong,adaptshrink_solo,adaptshrink_ens,1.0,0.0893,0.0275,0.1658,as_loss
0.0,0.1,40,step,strong,adaptshrink_solo,adaptshrink_fast,1.0,0.1042,0.0426,0.1589,as_loss
0.0,0.1,40,step,strong,adaptshrink_solo,copas,1.0,0.0075,-0.0191,0.0125,tie
0.0,0.1,40,step,strong,adaptshrink_solo,dl_hksj,1.0,0.0,-0.0319,0.0,tie
0.0,0.1,40,step,strong,adaptshrink_solo,henmi_copas,1.0,0.0058,-0.0259,0.032,tie
0.0,0.1,40,step,strong,adaptshrink_solo,p_curve,0.925,0.0283,-0.0904,0.0727,tie
0.0,0.1,40,step,strong,adaptshrink_solo,p_uniform_star,0.825,0.0833,0.0303,0.1819,as_loss
0.0,0.1,40,step,strong,adaptshrink_solo,pet_peese,1.0,0.0258,-0.072,0.096,tie
0.0,0.1,40,step,strong,adaptshrink_solo,reml_hksj,1.0,0.0035,-0.0226,0.0063,tie
0.0,0.1,40,step,strong,adaptshrink_solo,trim_and_fill,1.0,0.2054,0.1075,0.2356,as_loss
0.0,0.1,40,step,strong,adaptshrink_solo,ubcma,0.938,0.0364,-0.1338,0.0994,tie
0.0,0.1,40,step,strong,adaptshrink_solo,vevea_hedges,1.0,0.119,0.0575,0.1724,as_loss
0.0,0.3,10,copas,strong,adaptshrink_solo,adaptshrink_ens,1.0,0.6126,0.0381,0.9465,as_loss
0.0,0.3,10,copas,strong,adaptshrink_solo,adaptshrink_fast,1.0,0.3921,-0.1427,0.7724,tie
0.0,0.3,10,copas,strong,adaptshrink_solo,copas,1.0,0.7713,0.1705,1.0806,as_loss
0.0,0.3,10,copas,strong,adaptshrink_solo,dl_hksj,1.0,0.7752,0.178,1.0784,as_loss
0.0,0.3,10,copas,strong,adaptshrink_solo,henmi_copas,1.0,0.7012,0.1056,1.0022,as_loss
0.0,0.3,10,copas,strong,adaptshrink_solo,p_curve,0.812,0.1095,-0.4386,0.4319,tie
0.0,0.3,10,copas,strong,adaptshrink_solo,p_uniform_star,0.912,0.3188,-0.2257,0.751,tie
0.0,0.3,10,copas,strong,adaptshrink_solo,pet_peese,1.0,0.2818,-0.1824,0.5961,tie
0.0,0.3,10,copas,strong,adaptshrink_solo,reml_hksj,1.0,0.7739,0.1752,1.0803,as_loss
0.0,0.3,10,copas,strong,adaptshrink_solo,trim_and_fill,1.0,0.612,0.0406,0.9454,as_loss
0.0,0.3,10,copas,strong,adaptshrink_solo,ubcma,0.938,0.3828,-0.4047,0.8022,tie
0.0,0.3,10,copas,strong,adaptshrink_solo,vevea_hedges,0.988,0.3382,-0.2526,0.7334,tie
0.0,0.3,10,none,strong,adaptshrink_solo,adaptshrink_ens,1.0,0.1879,-0.0453,0.8305,tie
0.0,0.3,10,none,strong,adaptshrink_solo,adaptshrink_fast,1.0,0.4145,0.2185,0.9534,as_loss
0.0,0.3,10,none,strong,adaptshrink_solo,copas,1.0,0.4612,0.2346,1.0902,as_loss
0.0,0.3,10,none,strong,adaptshrink_solo,dl_hksj,1.0,0.4665,0.23,1.0793,as_loss
0.0,0.3,10,none,strong,adaptshrink_solo,henmi_copas,1.0,0.3803,0.2109,0.9082,as_loss
0.0,0.3,10,none,strong,adaptshrink_solo,p_curve,0.713,-0.3191,-0.5793,0.2192,tie
0.0,0.3,10,none,strong,adaptshrink_solo,p_uniform_star,1.0,0.4017,0.1573,0.9408,as_loss
0.0,0.3,10,none,strong,adaptshrink_solo,pet_peese,1.0,0.2077,0.0471,0.4217,as_loss
0.0,0.3,10,none,strong,adaptshrink_solo,reml_hksj,1.0,0.4636,0.2323,1.0903,as_loss
0.0,0.3,10,none,strong,adaptshrink_solo,trim_and_fill,1.0,-0.0205,-0.5771,0.6073,tie
0.0,0.3,10,none,strong,adaptshrink_solo,ubcma,0.812,0.1344,-0.1114,0.8274,tie
0.0,0.3,10,none,strong,adaptshrink_solo,vevea_hedges,0.975,0.3941,0.1812,0.9084,as_loss
0.0,0.3,10,step,strong,adaptshrink_solo,adaptshrink_ens,1.0,0.1039,-0.049,0.6432,tie
0.0,0.3,10,step,strong,adaptshrink_solo,adaptshrink_fast,1.0,0.2452,-3.7576,0.8068,tie
0.0,0.3,10,step,strong,adaptshrink_solo,copas,1.0,0.2881,0.0925,0.8369,as_loss
0.0,0.3,10,step,strong,adaptshrink_solo,dl_hksj,1.0,0.2931,0.0942,0.8494,as_loss
0.0,0.3,10,step,strong,adaptshrink_solo,henmi_copas,1.0,0.2282,0.056,0.762,as_loss
0.0,0.3,10,step,strong,adaptshrink_solo,p_curve,0.975,0.0492,-0.2134,0.6512,tie
0.0,0.3,10,step,strong,adaptshrink_solo,p_uniform_star,0.938,0.2592,-297.9778,0.8228,tie
0.0,0.3,10,step,strong,adaptshrink_solo,pet_peese,1.0,0.0289,-0.1235,0.4781,tie
0.0,0.3,10,step,strong,adaptshrink_solo,reml_hksj,1.0,0.2892,0.0924,0.8451,as_loss
0.0,0.3,10,step,strong,adaptshrink_solo,trim_and_fill,1.0,0.3436,0.1728,0.9306,as_loss
0.0,0.3,10,step,strong,adaptshrink_solo,ubcma,0.963,-0.0342,-0.2731,0.5348,tie
0.0,0.3,10,step,strong,adaptshrink_solo,vevea_hedges,0.938,0.2612,-6.8171,0.8291,tie
0.0,0.3,40,copas,strong,adaptshrink_solo,adaptshrink_ens,1.0,0.0003,-0.0757,0.2739,tie
0.0,0.3,40,copas,strong,adaptshrink_solo,adaptshrink_fast,1.0,-0.0175,-0.1336,0.206,tie
0.0,0.3,40,copas,strong,adaptshrink_solo,copas,1.0,0.0744,0.0049,0.2887,as_loss
0.0,0.3,40,copas,strong,adaptshrink_solo,dl_hksj,1.0,0.0703,0.0,0.2867,tie
0.0,0.3,40,copas,strong,adaptshrink_solo,henmi_copas,1.0,0.092,0.0095,0.3767,as_loss
0.0,0.3,40,copas,strong,adaptshrink_solo,p_curve,1.0,-0.4222,-0.5319,-0.174,as_win
