strength,rep,method,true_mu,mu_hat,ci_low,ci_high,converged
moderate,91,adaptshrink,0.045,0.05414886697922968,0.04107606632597237,0.06722166763248699,True
moderate,92,two_stage_reml,0.045,0.05612486448527444,0.041109001593522196,0.07114072737702669,True
moderate,92,two_stage_fixed,0.045,0.056817927832902765,0.046722899057056386,0.06691295660874914,True
moderate,92,one_stage,0.045,0.056817927832902765,0.046722899057056386,0.06691295660874914,True
moderate,92,trend_pet,0.045,0.15130552406539974,-0.035608727965357745,0.3382197760961572,True
moderate,92,trend_peese,0.045,0.10210239198333963,0.007214672046157555,0.1969901119205217,True
moderate,92,adaptshrink,0.045,0.056691019694682494,0.04249138610629836,0.07089065328306662,True
moderate,93,two_stage_reml,0.045,0.05813636003225841,0.0443948296755124,0.07187789038900441,True
moderate,93,two_stage_fixed,0.045,0.059311821566650706,0.04851336998833171,0.0701102731449697,True
moderate,93,one_stage,0.045,0.05931182156665069,0.048513369988331695,0.07011027314496969,True
moderate,93,trend_pet,0.045,0.2082647918047279,0.09889945875668248,0.3176301248527733,True
moderate,93,trend_peese,0.045,0.13451779249663673,0.0795964442857783,0.18943914070749515,True
moderate,93,adaptshrink,0.045,0.05904033622410523,0.04423286469955463,0.07384780774865583,True
moderate,94,two_stage_reml,0.045,0.054124228008165215,0.04072420982586969,0.06752424619046074,True
moderate,94,two_stage_fixed,0.045,0.05524271636590387,0.044991912385922726,0.065493520345885,True
moderate,94,one_stage,0.045,0.05524271636590387,0.044991912385922726,0.065493520345885,True
moderate,94,trend_pet,0.045,0.17238036735568757,0.0678702184950822,0.27689051621629296,True
moderate,94,trend_peese,0.045,0.1110393018691735,0.06143126561945643,0.1606473381188906,True
moderate,94,adaptshrink,0.045,0.054994661858504885,0.040855910337568566,0.0691334133794412,True
moderate,95,two_stage_reml,0.045,0.049426861246310745,0.033498017607864035,0.06535570488475745,True
moderate,95,two_stage_fixed,0.045,0.05051272253652887,0.04005457415356191,0.06097087091949584,True
moderate,95,one_stage,0.045,0.05051272253652887,0.04005457415356191,0.06097087091949584,True
moderate,95,trend_pet,0.045,0.16334155699955372,0.006475912058379163,0.32020720194072827,True
moderate,95,trend_peese,0.045,0.10750438027671624,0.033315562855091366,0.18169319769834114,True
moderate,95,adaptshrink,0.045,0.050322966907121916,0.03549148315713794,0.0651544506571059,True
moderate,96,two_stage_reml,0.045,0.05715069894734569,0.04300823880552078,0.0712931590891706,True
moderate,96,two_stage_fixed,0.045,0.058625390119010454,0.048729902340400456,0.06852087789762044,True
moderate,96,one_stage,0.045,0.058625390119010454,0.048729902340400456,0.06852087789762044,True
moderate,96,trend_pet,0.045,0.2305621990581101,0.10184731300292263,0.3592770851132976,True
moderate,96,trend_peese,0.045,0.14242995750995735,0.07655742281500635,0.20830249220490835,True
moderate,96,adaptshrink,0.045,0.05834479946302019,0.04435187326390595,0.07233772566213442,True
moderate,97,two_stage_reml,0.045,0.04679479234361543,0.035327634105869754,0.058261950581361105,True
moderate,97,two_stage_fixed,0.045,0.04698254555797532,0.036728859639698505,0.057236231476252133,True
moderate,97,one_stage,0.045,0.04698254555797532,0.036728859639698505,0.057236231476252133,True
moderate,97,trend_pet,0.045,0.12397999339698697,-0.02358676434848174,0.2715467511424557,True
moderate,97,trend_peese,0.045,0.08495632114946756,0.010385089830509814,0.15952755246842532,True
moderate,97,adaptshrink,0.045,0.04692896223323006,0.03347087386283673,0.060387050603623385,True
moderate,98,two_stage_reml,0.045,0.06049935724116947,0.05033178655084277,0.07066692793149618,True
moderate,98,two_stage_fixed,0.045,0.06049935724116947,0.05033178655084277,0.07066692793149618,True
moderate,98,one_stage,0.045,0.06049935724116947,0.05033178655084277,0.07066692793149618,True
moderate,98,trend_pet,0.045,0.11189661098619663,0.034505204098035716,0.18928801787435756,True
moderate,98,trend_peese,0.045,0.08666115823862057,0.04783182365312521,0.12549049282411592,True
moderate,98,adaptshrink,0.045,0.06049935724116948,0.047612566469524185,0.07338614801281476,True
moderate,99,two_stage_reml,0.045,0.05039150576663732,0.037978134052627455,0.06280487748064718,True
moderate,99,two_stage_fixed,0.045,0.05094647675323769,0.04078074627598495,0.061112207230490434,True
moderate,99,one_stage,0.045,0.050946476753237706,0.040780746275984964,0.06111220723049045,True
moderate,99,trend_pet,0.045,0.18856052104166382,0.04325196075850607,0.33386908132482157,True
moderate,99,trend_peese,0.045,0.12058387244519776,0.04850054887559273,0.1926671960148028,True
moderate,99,adaptshrink,0.045,0.05080790824913152,0.037112948774204346,0.0645028677240587,True
moderate,100,two_stage_reml,0.045,0.048199387959273164,0.03168745036645157,0.06471132555209476,True
moderate,100,two_stage_fixed,0.045,0.050270471195169274,0.04035468220285365,0.060186260187484894,True
moderate,100,one_stage,0.045,0.050270471195169274,0.04035468220285365,0.060186260187484894,True
moderate,100,trend_pet,0.045,0.1677542692621992,0.04058485405677817,0.2949236844676202,True
moderate,100,trend_peese,0.045,0.1070558629836359,0.043157670590897826,0.17095405537637398,True
moderate,100,adaptshrink,0.045,0.0499694815988224,0.0354548331308743,0.06448413006677049,True
moderate,101,two_stage_reml,0.045,0.05303396192821293,0.04081572743797489,0.06525219641845097,True
moderate,101,two_stage_fixed,0.045,0.054129610748826766,0.04386098956737579,0.06439823193027774,True
moderate,101,one_stage,0.045,0.054129610748826766,0.04386098956737579,0.06439823193027774,True
moderate,101,trend_pet,0.045,0.20318784624329725,0.13165049993599498,0.2747251925505995,True
moderate,101,trend_peese,0.045,0.12453629664084499,0.08894132720837176,0.16013126607331823,True
moderate,101,adaptshrink,0.045,0.053850035268591556,0.039992759209182945,0.06770731132800016,True
moderate,102,two_stage_reml,0.045,0.049246079676219995,0.03722656142836277,0.06126559792407722,True
moderate,102,two_stage_fixed,0.045,0.04950711742725186,0.03891769495048831,0.060096539904015416,True
moderate,102,one_stage,0.045,0.04950711742725186,0.03891769495048831,0.060096539904015416,True
moderate,102,trend_pet,0.045,0.2044376248773664,0.023273815433610984,0.3856014343211218,True
moderate,102,trend_peese,0.045,0.1258646624779362,0.035314186365881156,0.21641513858999126,True
moderate,102,adaptshrink,0.045,0.04943422879562711,0.03547315808768299,0.06339529950357123,True
moderate,103,two_stage_reml,0.045,0.04414537580540439,0.02977100641774986,0.058519745193058914,True
moderate,103,two_stage_fixed,0.045,0.046053560670783034,0.03532701826265698,0.056780103078909086,True
moderate,103,one_stage,0.045,0.046053560670783034,0.03532701826265698,0.056780103078909086,True
moderate,103,trend_pet,0.045,0.21455082534781808,0.1263324833209032,0.302769167374733,True
moderate,103,trend_peese,0.045,0.13104261708924775,0.0876252929816135,0.174459941196882,True
moderate,103,adaptshrink,0.045,0.04565887334865972,0.030556667657878095,0.06076107903944135,True
moderate,104,two_stage_reml,0.045,0.05858140890508519,0.042260435655726444,0.07490238215444393,True
moderate,104,two_stage_fixed,0.045,0.061668872069828684,0.05170990530338223,0.07162783883627513,True
moderate,104,one_stage,0.045,0.0616688720698287,0.05170990530338224,0.07162783883627516,True
moderate,104,trend_pet,0.045,0.22790752178436502,0.12464655983834305,0.331168483730387,True
moderate,104,trend_peese,0.045,0.13965108430865214,0.0868015870247308,0.1925005815925735,True
moderate,104,adaptshrink,0.045,0.06123461332332941,0.04629430184329383,0.07617492480336499,True
moderate,105,two_stage_reml,0.045,0.06222016977289636,0.0489382542404835,0.0755020853053092,True
moderate,105,two_stage_fixed,0.045,0.06230305301454885,0.05147366975468015,0.07313243627441755,True
moderate,105,one_stage,0.045,0.062303053014548866,0.051473669754680165,0.07313243627441757,True
moderate,105,trend_pet,0.045,0.07881669778983443,-0.08683128309373238,0.24446467867340121,True
moderate,105,trend_peese,0.045,0.06987370662888945,-0.013413504410375088,0.15316091766815398,True
moderate,105,adaptshrink,0.045,0.062282378077440574,0.04771824567689727,0.07684651047798388,True
moderate,106,two_stage_reml,0.045,0.04828704043056562,0.034556463128034294,0.06201761773309695,True
moderate,106,two_stage_fixed,0.045,0.04970442500994832,0.03897664208888031,0.060432207931016335,True
moderate,106,one_stage,0.045,0.04970442500994832,0.03897664208888031,0.060432207931016335,True
moderate,106,trend_pet,0.045,0.1594505071509989,0.07495598794119038,0.24394502636080742,True
moderate,106,trend_peese,0.045,0.10294080117387187,0.06257152493029083,0.1433100774174529,True
moderate,106,adaptshrink,0.045,0.049383051704477064,0.03458293620608694,0.06418316720286718,True
moderate,107,two_stage_reml,0.045,0.04870987890212937,0.03658060873742165,0.06083914906683709,True
moderate,107,two_stage_fixed,0.045,0.0491979585000526,0.03894404871567131,0.0594518682844339,True
moderate,107,one_stage,0.045,0.04919795850005261,0.038944048715671316,0.059451868284433905,True
moderate,107,trend_pet,0.045,0.1314373963176949,0.018232466467271197,0.24464232616811862,True
moderate,107,trend_peese,0.045,0.08609090734356777,0.030195503183561005,0.14198631150357452,True
moderate,107,adaptshrink,0.045,0.04907004985976977,0.035376685145085636,0.0627634145744539,True
moderate,108,two_stage_reml,0.045,0.05721500438858598,0.04531458737907054,0.06911542139810142,True
moderate,108,two_stage_fixed,0.045,0.05770965926229305,0.047417290014844224,0.06800202850974188,True
moderate,108,one_stage,0.045,0.05770965926229305,0.047417290014844224,0.06800202850974188,True
moderate,108,trend_pet,0.045,0.19601166399933279,0.07116318811083794,0.32086013988782763,True
moderate,108,trend_peese,0.045,0.12443293305379637,0.06137370081402509,0.18749216529356766,True
moderate,108,adaptshrink,0.045,0.05757566050073311,0.043912862012732284,0.07123845898873393,True
moderate,109,two_stage_reml,0.045,0.037426885679065686,0.023357176552907963,0.05149659480522341,True
moderate,109,two_stage_fixed,0.045,0.037710536673010275,0.02698194288360837,0.04843913046241218,True
moderate,109,one_stage,0.045,0.037710536673010275,0.02698194288360837,0.04843913046241218,True
moderate,109,trend_pet,0.045,0.06912349782239789,-0.07628003738172022,0.214527033026516,True
moderate,109,trend_peese,0.045,0.05170565495174183,-0.020515669908068232,0.12392697981155189,True
moderate,109,adaptshrink,0.045,0.037646722819805314,0.022979050745339007,0.05231439489427162,True
moderate,110,two_stage_reml,0.045,0.04893011570839177,0.032584430422679334,0.06527580099410421,True
moderate,110,two_stage_fixed,0.045,0.05126639610007218,0.040578711195248134,0.06195408100489622,True
moderate,110,one_stage,0.045,0.05126639610007218,0.040578711195248134,0.06195408100489622,True
moderate,110,trend_pet,0.045,0.18895402281354026,0.08165008509851346,0.29625796052856707,True
moderate,110,trend_peese,0.045,0.11604206477356689,0.06610793482930159,0.1659761947178322,True
moderate,110,adaptshrink,0.045,0.05087992184594722,0.03535909307901413,0.0664007506128803,True
moderate,111,two_stage_reml,0.045,0.05789455416008634,0.047263864898760735,0.06852524342141195,True
moderate,111,two_stage_fixed,0.045,0.05789455416008631,0.04726386489876073,0.06852524342141189,True
moderate,111,one_stage,0.045,0.05789455416008633,0.04726386489876074,0.06852524342141192,True
moderate,111,trend_pet,0.045,0.08298191344113395,-0.04010641238704683,0.20607023926931473,True
moderate,111,trend_peese,0.045,0.0718087578829069,0.008848670591191737,0.13476884517462207,True
moderate,111,adaptshrink,0.045,0.057894554160086334,0.04442078816016906,0.0713683201600036,True
moderate,112,two_stage_reml,0.045,0.04509501852089853,0.03208691295831346,0.05810312408348361,True
moderate,112,two_stage_fixed,0.045,0.04548022749370248,0.034806712210244076,0.056153742777160884,True
moderate,112,one_stage,0.045,0.04548022749370248,0.034806712210244076,0.056153742777160884,True
moderate,112,trend_pet,0.045,0.15417179293355404,-0.010816290965029646,0.31915987683213776,True
moderate,112,trend_peese,0.045,0.09830376246279549,0.01772029719196816,0.1788872277336228,True
moderate,112,adaptshrink,0.045,0.04538345510371999,0.031034485854081525,0.059732424353358446,True
moderate,113,two_stage_reml,0.045,0.05524637047438583,0.04280357509256549,0.06768916585620617,True
moderate,113,two_stage_fixed,0.045,0.05631130588626459,0.045732037384229075,0.06689057438830011,True
moderate,113,one_stage,0.045,0.05631130588626459,0.045732037384229075,0.06689057438830011,True
moderate,113,trend_pet,0.045,0.2337735506682858,0.1640609861143111,0.30348611522226054,True
moderate,113,trend_peese,0.045,0.1452523370339627,0.10920531745523115,0.18129935661269425,True
moderate,113,adaptshrink,0.045,0.05603430170599864,0.04181609833716847,0.07025250507482882,True
moderate,114,two_stage_reml,0.045,0.052789616084441555,0.041540161498322556,0.06403907067056056,True
moderate,114,two_stage_fixed,0.045,0.053164700181129725,0.04293401401637436,0.0633953863458851,True
moderate,114,one_stage,0.045,0.053164700181129725,0.04293401401637436,0.0633953863458851,True
moderate,114,trend_pet,0.045,0.22376913464576276,0.1145195393376579,0.3330187299538676,True
moderate,114,trend_peese,0.045,0.13713006449580686,0.0825102316479975,0.19174989734361622,True
moderate,114,adaptshrink,0.045,0.053055297167547255,0.039677679854287023,0.06643291448080749,True
moderate,115,two_stage_reml,0.045,0.06058008079182166,0.04406175486323642,0.0770984067204069,True
moderate,115,two_stage_fixed,0.045,0.0602760306814826,0.0496012382590128,0.0709508231039524,True
moderate,115,one_stage,0.045,0.0602760306814826,0.0496012382590128,0.0709508231039524,True
moderate,115,trend_pet,0.045,0.036265170721845756,-0.12719539428784296,0.1997257357315345,True
moderate,115,trend_peese,0.045,0.049603854234121725,-0.029332664320894708,0.12854037278913816,True
moderate,115,adaptshrink,0.045,0.06032849725395224,0.04524900641280101,0.07540798809510348,True
moderate,116,two_stage_reml,0.045,0.05250697115942254,0.0363273261254045,0.06868661619344058,True
moderate,116,two_stage_fixed,0.045,0.055143365043516405,0.04488732939247002,0.06539940069456279,True
moderate,116,one_stage,0.045,0.055143365043516405,0.04488732939247002,0.06539940069456279,True
moderate,116,trend_pet,0.045,0.21174047959004222,0.10715441022270009,0.3163265489573843,True
moderate,116,trend_peese,0.045,0.1326204664973342,0.08165311397636038,0.183587819018308,True
moderate,116,adaptshrink,0.045,0.054736829276374965,0.03963393370303145,0.06983972484971848,True
moderate,117,two_stage_reml,0.045,0.03850635625172516,0.0268901397183502,0.05012257278510012,True
moderate,117,two_stage_fixed,0.045,0.038982199716120255,0.02827817688680998,0.04968622254543053,True
moderate,117,one_stage,0.045,0.038982199716120255,0.02827817688680998,0.04968622254543053,True
moderate,117,trend_pet,0.045,0.1483134557537497,0.06845218268410228,0.22817472882339715,True
moderate,117,trend_peese,0.045,0.09257959852069565,0.05111087248764977,0.13404832455374155,True
moderate,117,adaptshrink,0.045,0.03884102393369464,0.024888261380180465,0.05279378648720881,True
moderate,118,two_stage_reml,0.045,0.059052095142985817,0.048780874068336005,0.06932331621763563,True
moderate,118,two_stage_fixed,0.045,0.059052095142985817,0.048780874068336005,0.06932331621763563,True
moderate,118,one_stage,0.045,0.0590520951429858,0.04878087406833599,0.06932331621763561,True
moderate,118,trend_pet,0.045,0.03938684160362143,-0.08842585208038034,0.1671995352876232,True
moderate,118,trend_peese,0.045,0.04845585793785542,-0.0153285128993461,0.11224022877505695,True
moderate,118,adaptshrink,0.045,0.05905209514298581,0.04603393367750867,0.07207025660846295,True
moderate,119,two_stage_reml,0.045,0.05388797745793579,0.03567402295407604,0.07210193196179554,True
moderate,119,two_stage_fixed,0.045,0.057369916774953005,0.04716654495205917,0.06757328859784684,True
moderate,119,one_stage,0.045,0.057369916774953005,0.04716654495205917,0.06757328859784684,True
moderate,119,trend_pet,0.045,0.23121531524151392,0.11264291447183043,0.3497877160111974,True
moderate,119,trend_peese,0.045,0.1379374523877311,0.07918543738321052,0.1966894673922517,True
moderate,119,adaptshrink,0.045,0.05694876291182128,0.041421367636422485,0.07247615818722007,True
moderate,120,two_stage_reml,0.045,0.041614028990238555,0.02749531621562319,0.05573274176485392,True
moderate,120,two_stage_fixed,0.045,0.04260326396691775,0.03201064370526217,0.053195884228573326,True
moderate,120,one_stage,0.045,0.04260326396691775,0.03201064370526217,0.053195884228573326,True
moderate,120,trend_pet,0.045,0.2364156677205974,0.08073347070723863,0.3920978647339562,True
moderate,120,trend_peese,0.045,0.13691985008624,0.05908100236700645,0.21475869780547355,True
moderate,120,adaptshrink,0.045,0.04238914847861871,0.027757965958899948,0.05702033099833747,True
moderate,121,two_stage_reml,0.045,0.0443346281878803,0.023877903489222644,0.06479135288653796,True
moderate,121,two_stage_fixed,0.045,0.04788121326735313,0.03722065285843715,0.058541773676269115,True
moderate,121,one_stage,0.045,0.04788121326735313,0.03722065285843715,0.058541773676269115,True
moderate,121,trend_pet,0.045,0.33513677248581736,0.17741265833206177,0.49286088663957295,True
moderate,121,trend_peese,0.045,0.19483812692037356,0.11631673959523647,0.27335951424551064,True
moderate,121,adaptshrink,0.045,0.047496325662393396,0.031250902589570626,0.06374174873521617,True
moderate,122,two_stage_reml,0.045,0.04982946520433408,0.03739220444480491,0.06226672596386325,True
moderate,122,two_stage_fixed,0.045,0.05062550080226805,0.04034203529698014,0.060908966307555955,True
moderate,122,one_stage,0.045,0.050625500802268054,0.04034203529698015,0.06090896630755596,True
moderate,122,trend_pet,0.045,0.20688274406437865,0.09297594410544117,0.3207895440233161,True
moderate,122,trend_peese,0.045,0.1280705403739539,0.06992973592365707,0.18621134482425072,True
moderate,122,adaptshrink,0.045,0.0504250640326333,0.036564283329868046,0.06428584473539856,True
moderate,123,two_stage_reml,0.045,0.04665338437170892,0.02796981952850424,0.06533694921491359,True
moderate,123,two_stage_fixed,0.045,0.04902199619326758,0.03888335994283835,0.05916063244369681,True
moderate,123,one_stage,0.045,0.04902199619326758,0.03888335994283835,0.05916063244369681,True
moderate,123,trend_pet,0.045,0.21974054120814004,0.04999319113330389,0.38948789128297623,True
moderate,123,trend_peese,0.045,0.1297600992656928,0.0445479917064182,0.21497220682496737,True
moderate,123,adaptshrink,0.045,0.048733528779779704,0.03366396202329163,0.06380309553626778,True
moderate,124,two_stage_reml,0.045,0.051425196759027375,0.03659769545908099,0.06625269805897376,True
moderate,124,two_stage_fixed,0.045,0.051711748381735895,0.04134242879092324,0.06208106797254855,True
moderate,124,one_stage,0.045,0.051711748381735895,0.04134242879092324,0.06208106797254855,True
moderate,124,trend_pet,0.045,0.11150528874541776,-0.11183216324086964,0.33484274073170517,True
moderate,124,trend_peese,0.045,0.08093579115916254,-0.030907213260556857,0.19277879557888195,True
moderate,124,adaptshrink,0.045,0.05165550937866363,0.03721872125813925,0.06609229749918802,True
moderate,125,two_stage_reml,0.045,0.05416091035061358,0.04389232743301807,0.0644294932682091,True
moderate,125,two_stage_fixed,0.045,0.05421190582789442,0.04407162797434504,0.0643521836814438,True
moderate,125,one_stage,0.045,0.05421190582789442,0.04407162797434504,0.0643521836814438,True
moderate,125,trend_pet,0.045,0.14558695196365917,0.06422831626179887,0.22694558766551948,True
moderate,125,trend_peese,0.045,0.09756755418586094,0.05685898888683213,0.13827611948488974,True
moderate,125,adaptshrink,0.045,0.05419519216221304,0.041289055304648326,0.06710132901977775,True
moderate,126,two_stage_reml,0.045,0.049644085319677636,0.03802877046708418,0.06125940017227109,True
moderate,126,two_stage_fixed,0.045,0.05048306693202797,0.04022465980634725,0.06074147405770869,True
moderate,126,one_stage,0.045,0.05048306693202797,0.04022465980634725,0.06074147405770869,True
moderate,126,trend_pet,0.045,0.21834074874048814,0.1568612230859229,0.2798202743950534,True
moderate,126,trend_peese,0.045,0.13447915433008883,0.1066328878928367,0.16232542076734097,True
moderate,126,adaptshrink,0.045,0.050251012373337636,0.036647729173075023,0.06385429557360026,True
moderate,127,two_stage_reml,0.045,0.04562137019322672,0.02923620327959387,0.06200653710685957,True
moderate,127,two_stage_fixed,0.045,0.04624013038259187,0.03533119143967218,0.057149069325511566,True
moderate,127,one_stage,0.045,0.04624013038259187,0.03533119143967218,0.057149069325511566,True
moderate,127,trend_pet,0.045,0.1019164571363538,-0.06449518583978961,0.2683281001124972,True
moderate,127,trend_peese,0.045,0.07132067327944788,-0.009171702892329325,0.1518130494512251,True
moderate,127,adaptshrink,0.045,0.04612837245158004,0.030773202943012806,0.06148354196014727,True
moderate,128,two_stage_reml,0.045,0.04542075066039822,0.03232681537615132,0.058514685944645116,True
moderate,128,two_stage_fixed,0.045,0.04580082398065299,0.0352651207404368,0.056336527220869174,True
moderate,128,one_stage,0.045,0.04580082398065299,0.0352651207404368,0.056336527220869174,True
moderate,128,trend_pet,0.045,0.11062687663463903,-0.0343010581917715,0.2555548114610496,True
moderate,128,trend_peese,0.045,0.0779304818401676,0.0047134263032923285,0.15114753737704287,True
moderate,128,adaptshrink,0.045,0.04570810374867393,0.03147596778614104,0.059940239711206815,True
moderate,129,two_stage_reml,0.045,0.056110981296814945,0.04294097491557883,0.06928098767805106,True
moderate,129,two_stage_fixed,0.045,0.057046175068305824,0.04697936373079659,0.06711298640581505,True
moderate,129,one_stage,0.045,0.057046175068305824,0.04697936373079659,0.06711298640581505,True
moderate,129,trend_pet,0.045,0.16927471999695692,0.05191520049897301,0.2866342394949408,True
moderate,129,trend_peese,0.045,0.11490345107107036,0.05601229304294332,0.17379460909919742,True
moderate,129,adaptshrink,0.045,0.056837860606929184,0.042988736605379524,0.07068698460847885,True
moderate,130,two_stage_reml,0.045,0.059384553755990874,0.04367210319863643,0.07509700431334532,True
moderate,130,two_stage_fixed,0.045,0.06117005083132376,0.05088629761966332,0.07145380404298421,True
moderate,130,one_stage,0.045,0.06117005083132378,0.05088629761966333,0.07145380404298422,True
moderate,130,trend_pet,0.045,0.1731217242776112,0.05176545981111359,0.2944779887441088,True
moderate,130,trend_peese,0.045,0.11561292864021659,0.055137549792236736,0.17608830748819645,True
moderate,130,adaptshrink,0.045,0.060867444509912876,0.04609402931471886,0.0756408597051069,True
moderate,131,two_stage_reml,0.045,0.06682138995787779,0.05560812831428003,0.07803465160147553,True
moderate,131,two_stage_fixed,0.045,0.06714813665143532,0.056814902849328865,0.07748137045354178,True
moderate,131,one_stage,0.045,0.06714813665143532,0.056814902849328865,0.07748137045354178,True
moderate,131,trend_pet,0.045,0.1409983596723202,0.044269113429880005,0.2377276059147604,True
moderate,131,trend_peese,0.045,0.10170903331932783,0.05087625107760234,0.15254181556105334,True
moderate,131,adaptshrink,0.045,0.06705097257321493,0.053596718023852005,0.08050522712257786,True
moderate,132,two_stage_reml,0.045,0.04774173435761281,0.03522516791688416,0.060258300798341456,True
moderate,132,two_stage_fixed,0.045,0.047843612320266335,0.03737196607115929,0.05831525856937338,True
moderate,132,one_stage,0.045,0.047843612320266335,0.03737196607115929,0.05831525856937338,True
moderate,132,trend_pet,0.045,0.07373680751959641,-0.0854914831082787,0.23296509814747152,True
moderate,132,trend_peese,0.045,0.06045620002552945,-0.01885987180188293,0.13977227185294183,True
moderate,132,adaptshrink,0.045,0.04781720602340268,0.03382561151064456,0.06180880053616079,True
moderate,133,two_stage_reml,0.045,0.04374607641681559,0.03105768336998628,0.0564344694636449,True
moderate,133,two_stage_fixed,0.045,0.04396569261158924,0.03349467660736115,0.05443670861581733,True
moderate,133,one_stage,0.045,0.043965692611589245,0.033494676607361155,0.054436708615817335,True
moderate,133,trend_pet,0.045,0.09185546318351137,-0.04623331167038988,0.22994423803741262,True
moderate,133,trend_peese,0.045,0.06962402157476731,0.0008799556601391118,0.1383680874893955,True
moderate,133,adaptshrink,0.045,0.043909953697224835,0.029865245681067513,0.057954661713382156,True
moderate,134,two_stage_reml,0.045,0.05594210537002559,0.0418940766244206,0.06999013411563058,True
moderate,134,two_stage_fixed,0.045,0.057348454420111605,0.04731910403396947,0.06737780480625374,True
moderate,134,one_stage,0.045,0.057348454420111605,0.04731910403396947,0.06737780480625374,True
moderate,134,trend_pet,0.045,0.20150573243288802,0.08741188084205778,0.31559958402371824,True
moderate,134,trend_peese,0.045,0.126407288510534,0.07176605309756207,0.18104852392350596,True
moderate,134,adaptshrink,0.045,0.057071333758900084,0.04296497840348151,0.07117768911431865,True
moderate,135,two_stage_reml,0.045,0.04728729544837338,0.034951641135981946,0.059622949760764814,True
moderate,135,two_stage_fixed,0.045,0.04807605008264399,0.03771765198235259,0.05843444818293539,True
moderate,135,one_stage,0.045,0.04807605008264399,0.03771765198235259,0.05843444818293539,True
moderate,135,trend_pet,0.045,0.1883001390964898,0.08669238128997023,0.28990789690300933,True
moderate,135,trend_peese,0.045,0.11801259857298381,0.06761123623768056,0.16841396090828706,True
moderate,135,adaptshrink,0.045,0.04787281137567968,0.03396732773503637,0.061778295016322995,True
moderate,136,two_stage_reml,0.045,0.05508903441942592,0.04377600469190984,0.066402064146942,True
moderate,136,two_stage_fixed,0.045,0.05521524876299555,0.045045683942392625,0.06538481358359848,True
moderate,136,one_stage,0.045,0.05521524876299555,0.045045683942392625,0.06538481358359848,True
moderate,136,trend_pet,0.045,0.09954777039315735,-0.04373766251837552,0.24283320330469021,True
moderate,136,trend_peese,0.045,0.07657897191372051,0.0037676269856873196,0.1493903168417537,True
moderate,136,adaptshrink,0.045,0.055178940739638596,0.041854136347014584,0.06850374513226261,True
moderate,137,two_stage_reml,0.045,0.04846767719037781,0.035397940000390794,0.06153741438036483,True
moderate,137,two_stage_fixed,0.045,0.04946500283250485,0.0385585112526862,0.0603714944123235,True
moderate,137,one_stage,0.045,0.04946500283250485,0.0385585112526862,0.0603714944123235,True
moderate,137,trend_pet,0.045,0.18627083546599146,0.0912657157130419,0.281275955218941,True
moderate,137,trend_peese,0.045,0.11934961933024782,0.07184363549141276,0.16685560316908288,True
moderate,137,adaptshrink,0.045,0.04921163487648459,0.03451090046408686,0.06391236928888232,True
moderate,138,two_stage_reml,0.045,0.06356536907279897,0.0505981087687761,0.07653262937682184,True
moderate,138,two_stage_fixed,0.045,0.06402331000848395,0.05408447389238363,0.07396214612458427,True
moderate,138,one_stage,0.045,0.06402331000848395,0.05408447389238363,0.07396214612458427,True
moderate,138,trend_pet,0.045,0.12211571667413054,-0.010669188833037191,0.2549006221812983,True
moderate,138,trend_peese,0.045,0.09224525091368889,0.02541726232570911,0.15907323950166868,True
moderate,138,adaptshrink,0.045,0.06391972154587681,0.0503306821182992,0.07750876097345442,True
moderate,139,two_stage_reml,0.045,0.05246795217212485,0.03621326280327032,0.06872264154097937,True
moderate,139,two_stage_fixed,0.045,0.05408348236722508,0.04349935921510028,0.06466760551934987,True
moderate,139,one_stage,0.045,0.05408348236722508,0.04349935921510028,0.06466760551934987,True
moderate,139,trend_pet,0.045,0.31766419411177205,0.14235028191159974,0.4929781063119444,True
moderate,139,trend_peese,0.045,0.1801283206018022,0.09302478429401445,0.26723185690958995,True
moderate,139,adaptshrink,0.045,0.053809479090789286,0.0386580182140595,0.06896093996751908,True
moderate,140,two_stage_reml,0.045,0.056939438274432506,0.04450658973231803,0.06937228681654699,True
moderate,140,two_stage_fixed,0.045,0.057447881951242445,0.04730777986117236,0.06758798404131253,True
moderate,140,one_stage,0.045,0.057447881951242445,0.04730777986117236,0.06758798404131253,True
moderate,140,trend_pet,0.045,0.12895662459707777,0.014388234681347797,0.24352501451280772,True
moderate,140,trend_peese,0.045,0.09147378108636717,0.035391415126529484,0.14755614704620484,True
moderate,140,adaptshrink,0.045,0.05732159047703395,0.043653450664754304,0.0709897302893136,True
moderate,141,two_stage_reml,0.045,0.04510766190332396,0.03349974567698799,0.056715578129659924,True
moderate,141,two_stage_fixed,0.045,0.04511860867926454,0.03472258453465518,0.055514632823873894,True
moderate,141,one_stage,0.045,0.04511860867926454,0.03472258453465518,0.055514632823873894,True
moderate,141,trend_pet,0.045,0.04551940066712947,-0.0946343313924648,0.18567313272672376,True
moderate,141,trend_peese,0.045,0.04452900491364282,-0.02399657300393613,0.11305458283122177,True
moderate,141,adaptshrink,0.045,0.04511547517376649,0.03148174940685029,0.058749200940682686,True
moderate,142,two_stage_reml,0.045,0.05264599764642306,0.03705753676208963,0.06823445853075649,True
moderate,142,two_stage_fixed,0.045,0.053648037583910055,0.043367775000081814,0.06392830016773829,True
moderate,142,one_stage,0.045,0.053648037583910055,0.043367775000081814,0.06392830016773829,True
